USERID,PURCHASEDBOOKID
600321,134540,175021,129937,167655,145271,141325,121479,151019,172434,153263
600325,125368,128741,100013,122295,114263,158317,168509,159184,119348,114726
600331,135606,161223,132913,166048,113010,169116,114726,145637,153373,158317
600338,114726,113159,114263,156638,139128,141325,125072,119348,133525,134641
600341,106876,114486,143207,160273,114263,149455,121803,173487,114726,110626
600345,145637,114726,166048,129210,138711,169243,161638,125072,119563,149151
600351,162641,114263,146545,143578,103722,130457,132722,179566,105049,147251
600358,114263,143722,123373,114726,113159,125072,170586,103722,156638,166048
600364,114461,139369,113471,179004,137455,165976,114263,146060,119348,102007
600368,114263,105049,155716,145271,165976,121137,166252,100013,120237,125105
600374,114726,172969,166048,145637,169243,106876,170586,114486,114263,117386
600376,114486,156638,106876,159086,143207,149455,160273,173487,125105,133525
600384,106876,114486,143207,160273,114263,149455,121803,173487,114726,110626
600386,114263,141325,114726,113159,139128,125072,156638,119348,133525,161638
600390,164235,114263,139128,126752,146060,113665,110626,166086,106876,140810
600396,165976,145271,100013,125368,114263,120237,123203,121137,117659,113471
600402,107037,107492,163514,159652,114486,129937,162621,114263,123373,149455
600407,159132,113081,172637,174276,159086,153373,143622,148036,106876,125105
600412,139238,169116,114263,114486,139369,164235,168182,119348,175056,107492
600415,114263,143722,123373,114726,113159,125072,170586,103722,156638,166048
600420,123373,147251,170586,172434,178216,106876,113081,158174,135430,113522
600425,169116,164235,101951,149455,174276,179566,162641,108461,113081,121479
600433,140276,143596,115251,148458,143594,114726,112037,114263,125072,129210
600436,159184,114726,159086,114461,114486,126752,166339,166086,114263,100234
600444,141325,139128,125072,114726,114263,113159,156638,146545,155103,167655
600448,119348,106876,114263,110626,103722,164092,170586,105951,147696,143207
600454,167541,122668,114726,153263,123203,115251,173487,128741,161638,138024
600456,145637,113081,122420,166048,114726,169243,162950,147251,153373,112705
600463,103722,147696,119348,155103,164092,100013,174549,136986,158499,138856
600466,127179,162950,131831,114263,147251,104868,153373,130390,167655,170586
600472,125072,139128,141325,114726,113159,114263,156638,143722,167655,142679
600475,113665,114726,114263,106876,129937,154749,100013,141325,122668,119348
600481,135753,133443,134641,120912,167956,175021,147894,172637,114726,129937
600485,162641,161780,158317,150095,159086,143207,107611,173487,114263,114726
600490,160188,145637,166339,127616,166048,122668,148942,112705,155103,114726
600495,100013,114263,168182,119348,147696,133525,103722,155103,125105,159086
600501,134641,170586,128741,163740,136944,122295,156638,125368,138711,158317
600509,179004,114263,164235,145271,129210,166252,166339,120912,113471,168182
600511,109542,114726,172153,162641,156962,113665,145637,166048,164235,102151
600517,114486,106876,143207,173487,160273,108461,119563,155716,162522,126752
600520,164446,146060,113665,128741,145908,114263,179744,145637,167655,106910
600527,169854,114263,164235,179004,159652,137455,149455,162641,144828,114726
600534,179004,170586,113471,178503,166849,174276,155241,117386,167655,146545
600538,119348,103722,155103,156638,113159,114263,147696,114726,100013,164092
600543,166086,117386,102114,108701,158174,151019,123373,162641,113522,130457
600547,123373,114263,141325,170586,147745,124932,132961,178216,155241,142544
600554,141325,122420,125072,124775,157615,105549,157056,153373,162950,156962
600555,128043,113665,144871,122668,114486,145271,114726,143207,108461,148942
600564,129937,132913,102114,113471,158499,122420,101951,114726,153373,147745
600565,120708,113522,122295,144772,123484,163514,156638,136944,119558,133177
600574,104726,106910,106876,114263,125072,114726,170586,173487,172969,144218
600575,143594,167655,178013,114263,169854,148942,162950,115251,166252,143596
600582,113064,121868,159465,152257,167655,151462,147745,168509,157615,147251
600586,114263,133525,128741,119348,113159,103722,125105,156638,114726,141325
600590,120209,147251,113522,119817,119558,146841,169243,175021,126752,170586
600595,179566,164235,162641,114726,137455,170586,143207,129937,174276,113665
600602,119348,161638,114726,113159,156638,103722,155103,100013,114263,125105
600608,106876,114486,143207,160273,114263,149455,121803,173487,114726,110626
600612,114263,156638,114461,179004,113159,129210,114726,166252,120912,125072
600616,100013,114263,135753,114726,159184,143594,149151,143596,158174,147251
600623,173377,158174,114263,134641,154701,117386,170586,147894,163895,149455
600625,179004,114263,164235,145271,129210,166252,166339,120912,113471,168182
600630,160188,145637,166339,127616,166048,122668,148942,112705,155103,114726
600637,100013,114263,168182,119348,147696,133525,103722,155103,125105,159086
600644,125069,106876,114486,143207,160273,121803,114263,149455,110626,146545
600649,157507,113159,156638,114726,122842,139128,114263,125072,150095,172637
600650,139128,141325,114726,125072,113159,156638,114263,167655,143722,144871
600658,113081,123373,170586,147251,106876,168182,135606,136824,114263,173445
600664,156638,162641,159086,133525,114726,125105,149455,154701,166398,179566
600665,107037,107492,163514,159652,114486,129937,162621,114263,123373,149455
600671,113081,128964,132961,156962,153373,124775,113010,106876,154701,112905
600675,114263,166086,146841,133177,100234,170586,152783,113471,134641,113081
600684,122842,147696,155190,143722,129937,146841,174549,103722,158499,134396
600689,123373,147251,170586,172434,178216,106876,113081,158174,135430,113522
600691,120927,122295,172637,151019,162950,127616,114263,153373,156962,167956
600695,160188,104868,148483,174276,162950,147251,163514,119348,114263,145637
600702,114726,113159,114263,156638,139128,141325,125072,119348,133525,134641
600709,114726,156578,167956,153115,107135,101951,166048,145637,170586,169243
600712,114726,113010,131831,141020,136944,144871,153373,120354,151462,124775
600715,153373,161223,104901,172434,113471,122295,124775,135753,123373,100013
600720,173377,146060,166398,140810,170586,167655,117386,143207,105968,165976
600727,143594,167655,178013,114263,169854,148942,162950,115251,166252,143596
600730,153980,106876,114263,145637,156962,132722,166048,123484,110626,114726
600737,158499,155103,105951,147696,112836,103722,135069,164092,119348,174549
600744,155103,119348,103722,141325,166626,147696,164092,148942,100013,145637
600747,103337,156638,114726,113159,154701,133525,166048,145637,159086,169243
600750,114263,113159,141325,114726,125072,139128,164235,161638,119348,138024
600755,141325,139128,125072,114726,114263,113159,156638,146545,155103,167655
600763,159652,145271,130457,118964,179566,121803,166086,139809,121479,166398
600768,134641,158317,172637,157507,123373,144828,175021,106876,167655,125072
600771,157314,147894,114486,106876,114263,108461,139809,160273,173487,126752
600775,122420,153373,143594,130390,133525,105549,169854,162950,156962,154701
600783,109542,165976,155241,101948,164235,125105,108461,104018,159086,175021
600785,145637,166048,114726,169243,155103,156638,141325,147251,155730,148942
600793,103722,155103,119348,139369,158499,166339,164092,136986,129210,147696
600798,160273,114263,155721,144828,153696,146060,155241,179744,173487,178503
600801,155332,143578,100013,114726,103722,162641,156638,145271,142785,161638
600809,114726,129210,113159,125072,100619,134641,114263,139128,141325,156638
600814,114263,158317,100013,107037,104726,170586,122295,143722,134641,106876
600818,155721,143722,129937,156638,113159,114263,122295,170586,114726,130457
600821,138711,114263,161638,128741,139987,159652,133177,119563,167655,122842
600825,178216,139987,118535,147251,141325,170586,139128,129937,155721,108528
600834,114726,108730,166048,145637,117280,169243,156638,149455,162641,164235
600839,139128,141325,114726,125072,113159,156638,114263,167655,143722,144871
600841,139128,141325,120209,137455,143622,123484,153373,121803,119558,129135
600847,122295,156962,113522,113010,114263,123373,141325,124775,153373,147745
600851,178216,170586,123373,114263,113522,147251,166339,172434,155241,129210
600857,159167,164687,162950,154701,116007,145637,122668,166048,152470,178503
600864,162641,141325,121479,133177,167655,101948,107611,155332,146545,126752
600866,104726,168260,155332,114263,125072,114726,146841,167655,100013,158317
600870,114726,125368,134415,166048,169243,145637,119348,103722,155103,100013
600876,155721,106059,145637,178216,129937,114486,151019,166048,100234,139128
600884,153263,114726,123203,161780,110626,143722,162950,167655,152783,130390
600888,141325,139128,125072,114726,114263,113159,156638,146545,155103,167655
600891,125072,159167,114263,110626,112905,148942,143594,166252,143596,114726
600899,114726,144871,164687,139128,128741,179744,122668,178503,145271,155721
600904,173073,129937,114726,114263,145271,154701,106876,149151,140158,132601
600908,113010,144871,139128,179744,128741,114726,122668,141325,153373,145637
600912,152257,172434,122420,151019,113159,114726,122295,138024,123373,115380
600915,122295,106876,154701,163740,156962,114726,124775,166048,177168,121803
600923,106876,146314,132961,161638,114726,141325,163895,124932,123373,134641
600926,139128,141325,114726,125072,113159,156638,114263,167655,143722,144871
600931,144871,114334,139128,141325,122668,128741,114726,179744,145637,112705
600938,169243,114263,130390,156578,114486,153263,126752,159652,161223,113665
600943,115251,108461,130390,174276,161780,153263,132961,135987,123203,153696
600948,114726,159132,139128,154701,153263,162641,122668,141325,156638,113159
600954,172637,140810,175056,112705,121479,134641,105968,114263,154701,146060
600959,113594,113665,114263,166339,130457,162641,159652,167541,161223,168182
600964,154701,103722,164092,110626,134415,146314,158499,106876,155103,119348
600968,114726,134641,113159,156638,114263,166048,145637,169243,139128,133525
600971,107037,107492,163514,159652,114486,129937,162621,114263,123373,149455
600975,166339,141325,157507,146545,114263,125072,139128,170586,121479,100013
600982,121803,121479,114726,113159,139128,156638,141325,125072,114263,173487
600985,125041,126752,172434,151019,114263,153115,178216,129937,125072,113522
600993,147745,129937,114726,114461,166398,110725,170586,141325,175056,121803
600999,105968,167541,162522,147696,114726,114263,164235,145908,142477,178013
601004,170597,143722,114263,170586,129937,166398,114726,125606,110626,145271
601005,113665,162641,164235,179566,105968,108461,114726,172434,137455,102151
601011,114726,129210,113159,125072,100619,134641,114263,139128,141325,156638
601017,141325,139128,125072,114726,114263,113159,156638,146545,155103,167655
601020,159167,174549,103722,130457,143596,140810,114726,167541,143578,125072
601029,169116,114263,126752,162641,159652,143622,134641,163514,107037,160188
601032,114486,164931,172637,104726,106876,175056,143207,114263,119563,160273
601035,114726,167956,139128,141325,113159,125072,156638,123203,101948,110626
601044,144871,119499,147251,139128,114726,170586,128741,179744,178216,122668
601047,120354,112037,167655,140810,163740,113010,138711,113159,143207,173377
601053,133443,114726,125072,149151,143594,128741,140810,173377,159184,167655
601055,114726,177168,166048,145637,169243,149455,156638,117659,119466,104657
601063,114263,127179,100013,167655,125072,112745,106876,120237,104726,140158
601068,120354,112037,167655,140810,163740,113010,138711,113159,143207,173377
601071,147251,153373,123373,113522,141325,148942,162950,178216,170586,135430
601079,113522,125041,156962,177168,132913,171171,114726,101951,153373,124775
601083,155332,114263,125072,144828,114726,129210,146060,160188,121479,143207
601085,173377,178503,175021,153263,117659,159167,140810,138024,146060,167541
601090,119817,106876,172434,129937,101948,158317,179566,143722,141325,133815
601095,121803,170586,119466,152470,160188,122668,148942,141325,112905,121137
601101,143594,167655,178013,114263,169854,148942,162950,115251,166252,143596
601107,112836,123556,119348,103722,147696,155103,164092,105951,174549,158499
601113,129210,167655,162641,113159,114263,149151,148458,100619,114726,107611
601116,141325,159132,139128,125072,114726,153373,124775,156962,114263,113159
601120,141020,147745,123373,161223,114263,122295,123484,113010,169243,153373
601125,156638,129937,134641,170586,159652,141325,125606,166398,143722,155332
601130,155332,166704,179744,113522,153373,131831,122295,163740,177441,170586
601138,166086,117386,102114,108701,158174,151019,123373,162641,113522,130457
601144,110725,114726,106876,145637,166048,169243,129937,160273,119563,114486
601149,163038,125072,139128,141325,114726,113159,156638,114263,143722,124775
601152,114263,106876,103722,143722,119348,178013,140810,155721,162641,145908
601159,163740,120927,168260,113522,134599,123484,120066,156962,135403,159132
601162,112705,141325,122668,148942,145637,147251,118535,153373,114263,139987
601166,114726,145637,166048,169243,156638,154701,149151,135606,125072,133525
601170,105951,119348,103722,155103,147696,164092,113159,156638,112836,158499
601178,172434,132722,135987,144772,163191,153263,113081,161223,129937,114263
601180,168370,119348,114263,103722,122842,107492,113159,141325,123373,155103
601187,150095,174276,172153,155721,156638,179566,114726,102151,162950,125105
601194,156638,113159,114726,139128,141325,143722,125072,119348,114263,133525
601199,114263,127616,167541,114726,171961,113159,141325,164235,125072,142477
601203,108528,145271,165976,158317,106910,114263,166398,157507,153263,139238
601206,156638,114263,114726,113159,166048,145637,169243,161638,119348,134641
601211,105780,114726,114263,113159,125072,113665,134641,156638,133177,143452
601219,139128,141325,114726,125072,113159,156638,114263,167655,143722,144871
601223,141935,114263,169116,152257,119558,130241,107018,122295,160188,103722
601226,126326,173487,156652,106876,161780,166339,114486,129210,133443,169854
601230,132913,117386,112037,151019,135987,147968,123484,147745,106876,161223
601236,121479,114726,129937,121803,123203,115251,179004,114486,117386,117659
601242,162621,129937,106876,104657,107037,143207,114263,123373,149455,163514
601248,163895,129475,178503,106876,114726,175021,153263,143207,179566,129937
601252,166242,114263,143578,114486,100013,119348,149455,179004,175056,114726
601257,146060,114263,129937,143722,130457,143452,122295,125072,166339,120227
601261,159132,163740,133525,156962,123484,132722,153373,125105,159086,124775
601268,164784,129937,170586,114263,160188,101951,179566,108528,110626,150095
601270,177168,114726,157615,143622,126752,113010,153373,178013,114263,114486
601276,106876,125105,147745,154701,159086,114263,133525,153373,156638,113159
601280,114726,116007,123373,157507,126587,151019,160273,114263,102007,136824
601288,141325,155103,132601,147696,114726,126752,136824,107135,135606,139128
601292,128741,125069,179744,144871,106910,153263,145271,146060,162950,109542
601297,179566,162641,122842,101355,126455,150703,102522,107018,168200,159086
601301,103722,164092,146841,155103,119348,158499,147696,105951,112836,174276
601306,167956,172153,114486,162950,105968,113665,167541,156962,139128,151019
601310,164235,142477,165976,178503,121137,140810,166398,129218,162950,129210
601319,122295,108461,153373,170586,106876,123373,114486,147251,113010,146545
601323,109615,153696,166339,162641,114726,113471,113665,169243,159652,179004
601327,163740,122295,167655,115619,153373,121137,156962,170586,113522,124775
601333,135987,165976,112836,105951,119348,155103,147696,104868,155730,154701
601338,170586,114263,101951,121803,129937,108528,110626,160188,141325,156638
601343,143722,156638,129937,113159,141325,114726,139128,125105,114263,124775
601349,141325,113159,114726,139128,125072,156638,114263,143722,119348,133525
601353,114726,149025,100727,100013,105968,145637,114263,125072,149151,166048
601359,139128,141325,114726,125072,113159,156638,114263,167655,143722,144871
601361,119926,152257,112905,143722,158174,125072,141325,110626,147251,148942
601368,105968,167541,162522,147696,114726,114263,164235,145908,142477,178013
601371,165392,158499,147894,155103,129937,168182,103722,114726,137455,112836
601375,166704,121803,170586,119466,122668,160188,174276,171961,179566,156638
601383,112905,169854,114263,148942,147251,122668,154701,145637,114726,112705
601386,139238,137455,113665,100013,170586,158317,166339,102151,153263,168509
601390,114726,129210,113159,125072,100619,134641,114263,139128,141325,156638
601396,136824,172637,178013,139238,146545,162641,114263,179004,141325,140158
601400,152470,141325,148942,115251,167655,158174,147251,155103,121137,114726
601409,113522,147251,178216,161780,167655,161638,123373,170586,129210,125072
601413,167655,121137,148942,115251,141325,143594,170586,144871,144218,143452
601415,112694,166339,126587,136824,156962,113665,166086,130189,107037,132722
601424,119348,166398,161638,103722,164092,168182,114726,155103,175021,100013
601426,178013,148942,119466,142477,112905,105968,121803,114726,179744,100234
601431,102522,129135,162641,179744,122420,121803,114461,121137,119466,100234
601436,114263,122295,113522,105968,113159,136490,172153,143452,177168,143722
601440,140996,132722,114263,105549,122295,153373,145637,143594,163740,162641
601445,114263,119348,113159,103722,114726,156638,155103,141325,139128,125072
601453,120708,113522,122295,144772,123484,163514,156638,136944,119558,133177
601458,172637,137455,166398,128741,129218,113665,169517,112788,132497,139809
601462,114726,175021,122668,141325,152470,173487,148942,160188,106876,167655
601465,167541,167655,172637,130457,143578,126752,114726,179566,166339,143207
601473,138907,168182,119348,107492,112836,147696,128741,139369,164092,114263
601475,122668,161780,175056,113159,140810,134641,143207,175021,114726,147251
601484,146314,114263,129937,142544,123373,118535,119348,102007,159652,178216
601489,148942,141325,115251,155103,147251,153373,112705,145637,121803,152470
601493,107037,114263,123373,114726,159652,143722,116007,170586,119348,113159
601497,125069,106876,114486,143207,160273,121803,114263,149455,110626,146545
601503,155241,179566,110725,175056,141325,113522,113159,178404,140158,114726
601508,155103,104868,119348,103722,141325,166626,148942,168182,147696,114263
601510,114726,113159,114263,156638,139128,141325,125072,119348,133525,134641
601519,107923,173487,174622,114486,106876,143207,160273,108461,155716,114263
601521,146060,117386,100234,164695,143207,173377,114726,175021,170586,146841
601525,156578,169243,105268,143452,169854,174622,108528,114486,120209,135987
601531,121479,167541,110725,161672,129210,105780,140810,162641,121137,178013
601536,107407,114263,125072,112745,135606,110626,159652,113665,101951,145271
601542,132961,117386,161780,153696,143578,160273,162950,135753,117659,155332
601546,141325,139128,125072,114726,114263,113159,156638,146545,155103,167655
601553,155721,129937,113010,134641,161780,125606,141325,144218,102007,100234
601559,153373,147251,135430,132722,114263,157615,135987,124775,161223,170586
601560,166398,106876,114263,170586,129937,114486,108528,159652,121803,145908
601569,160188,140810,100234,158317,150095,119348,175021,134641,105780,165976
601572,162641,167541,114726,113594,130106,116375,114263,174276,108528,141325
601577,149151,114726,125072,166048,167655,145637,143452,129937,114263,152783
601584,138711,114263,161638,128741,139987,159652,133177,119563,167655,122842
601588,127179,128043,134184,153696,146545,114263,129210,179004,140810,178013
601591,143596,134599,114726,161638,156962,164235,101951,153373,147251,159132
601598,148942,141325,115251,155103,147251,153373,112705,145637,121803,152470
601602,177168,114726,172637,106876,132601,154701,125072,114263,147894,143596
601605,155721,114726,178216,173445,153263,123203,120912,139128,172434,175021
601613,106876,177441,114726,174549,147968,147696,105951,147894,129937,114263
601618,159184,105049,130457,172637,141325,143596,114726,167541,159086,113010
601621,173445,142785,114263,119348,103722,175021,160273,129937,125105,143578
601628,114263,138024,102151,153696,154701,121479,174276,132961,115251,117659
601632,114726,168509,110980,120237,132961,154749,166048,145637,114263,141325
601635,143594,167655,178013,114263,169854,148942,162950,115251,166252,143596
601643,143207,161638,113159,125105,156638,133525,114726,159086,161780,159652
601649,125105,159086,133525,113159,114263,154701,114726,143722,156638,122842
601653,113565,120354,113159,139128,114726,156638,170586,114263,125072,141325
601659,114726,129210,113159,125072,100619,134641,114263,139128,141325,156638
601660,114263,106876,110626,164235,125105,162950,125072,143722,124775,166252
601666,114263,113159,106876,178216,161638,150095,168182,125072,113665,104657
601671,112694,145271,106876,104726,114461,152470,114263,122668,158317,152783
601678,113081,133525,123373,152783,153263,153373,170586,114263,106876,115251
601681,113081,167655,143578,147915,125041,115380,147894,145271,162641,166339
601686,119466,121803,162950,178013,122668,166252,149455,114263,107037,160188
601694,121803,124410,119466,122668,141325,170586,112905,148942,152470,178013
601695,156962,132722,153373,159132,124775,120354,114263,123484,147745,162950
601703,179004,170586,113471,178503,166849,174276,155241,117386,167655,146545
601705,130189,129937,147251,114263,178216,178404,154701,159652,132601,169116
601710,123373,114263,141325,170586,147745,124932,132961,178216,155241,142544
601715,145637,113081,122420,166048,114726,169243,162950,147251,153373,112705
601721,114726,153696,130390,139128,114263,141325,115251,113159,125072,113665
601727,172969,114726,106876,170586,145908,143578,114486,167597,115251,134641
601734,172457,118320,179004,114263,146545,110626,100013,162641,159652,154749
601737,141325,139128,125072,114726,114263,113159,156638,146545,155103,167655
601742,160188,140810,100234,158317,150095,119348,175021,134641,105780,165976
601745,125105,121479,139369,159086,113159,133525,114726,143722,175021,156638
601753,106876,110980,170586,166398,136824,179566,106910,114726,174276,143207
601758,119926,161223,144772,123484,108528,141020,147745,124775,151462,114263
601761,150874,140158,170586,162641,167655,114263,100013,166339,113471,146545
601767,103974,114263,100013,103722,114726,141325,166048,110626,156638,145637
601772,143622,130241,129135,124775,157615,114726,145637,126752,122842,166048
601778,113159,114726,139128,156638,141325,125072,114263,125105,119348,143722
601780,141325,139128,125072,114726,114263,113159,156638,146545,155103,167655
601788,113159,114726,119348,156638,139128,141325,114263,125072,103722,155103
601794,166339,140158,129210,133443,153263,114263,100013,162641,179004,145271
601797,114726,138711,122842,145271,145637,166048,169243,128741,167655,129210
601802,125072,132913,156638,138711,121803,113159,161638,122842,114726,139128
601805,141325,139128,125072,114726,114263,113159,156638,146545,155103,167655
601810,112905,140810,169854,148942,122668,157507,152470,112705,147251,129210
601817,103722,155103,159167,158499,119348,164092,147696,112836,105951,174549
601824,113522,153263,178216,112037,136944,114263,140918,120708,161223,100013
601827,114726,172434,126587,147251,145637,166048,169243,113665,151019,113159
601834,114263,143452,125072,114726,143594,149151,169854,115251,133177,147968
601835,138412,136944,121479,114726,122295,107923,143578,114486,126752,142477
601843,148942,114486,119563,178013,112905,115251,114726,167655,141325,143596
601847,105268,114726,106876,123484,131831,101355,156836,174208,119558,112037
601854,135753,114263,103722,160273,146060,117659,116007,126752,132961,162950
601856,120708,113522,122295,144772,123484,163514,156638,136944,119558,133177
601864,175056,114726,145341,166242,168370,160924,119348,145637,166048,103722
601867,178216,150095,168509,123373,121868,169854,124932,175056,114263,170586
601872,145637,169243,129937,166048,114726,170586,149455,169517,139987,113471
601877,129937,132913,102114,113471,158499,122420,101951,114726,153373,147745
601883,114486,106876,143207,173487,160273,108461,119563,155716,162522,126752
601885,169854,110725,112905,114263,143594,166252,164235,179004,178013,156578
601894,134563,100013,174622,139809,107923,139238,133177,114263,170597,173487
601898,172637,121803,113159,166398,114726,125105,139385,159086,156638,133525
601900,132961,117386,161780,153696,143578,160273,162950,135753,117659,155332
601905,145637,162950,107135,166048,114726,122668,169243,147251,143594,141325
601911,171961,114726,138024,114334,172637,167655,138711,162950,166398,179744
601916,123203,114726,139128,141325,156638,113159,125072,100619,114263,157507
601923,155241,179566,110725,175056,141325,113522,113159,178404,140158,114726
601927,100619,119466,178216,114726,121803,113159,156638,133525,106876,167655
601933,144871,141325,139128,162641,121803,160188,148942,143578,103722,135606
601935,156638,113159,114726,139128,141325,143722,125072,119348,114263,133525
601943,121803,143622,157726,101948,143914,119466,148942,141325,113471,115251
601949,141325,139128,125072,114726,114263,113159,156638,146545,155103,167655
601953,163514,143596,138024,117659,143594,114726,162950,121137,115251,179744
601958,126752,175021,114486,143207,170586,108528,114263,169243,114726,143578
601960,114486,106876,143207,173487,160273,108461,119563,155716,162522,126752
601967,114726,143207,106876,114486,160273,173487,155716,119563,108461,114263
601970,130077,112705,145271,114726,100013,132601,125072,169116,120912,129937
601975,166252,159086,125105,133525,154701,113159,122842,156638,114726,143722
601984,110626,106876,114263,125072,170586,143722,153263,125105,147894,154749
601988,143207,171976,106876,114486,160273,173487,119563,122842,162621,172637
601993,169854,143594,121370,112905,178013,114263,166252,164235,114726,169517
601996,121803,124410,119466,122668,141325,170586,112905,148942,152470,178013
602004,125105,159086,133525,113159,114263,154701,114726,143722,156638,122842
602008,120912,113159,171961,143722,123556,153263,108701,110626,125072,112905
602014,114726,139128,141325,113159,125072,156638,114263,100619,119348,125105
602017,112905,145637,104726,166048,114726,169243,114263,125072,162641,170586
602022,179004,114263,164235,145271,129210,166252,166339,120912,113471,168182
602027,134641,170586,167655,121137,129937,143578,167597,172969,126752,143722
602030,179004,152783,140158,168182,175021,172602,140679,102522,162641,161638
602039,157507,103974,150095,166339,147894,172637,122842,167655,100013,141325
602040,115251,108461,130390,174276,161780,153263,132961,135987,123203,153696
602046,120354,143156,101951,114726,159184,148458,178013,156836,113471,129210
602053,179744,167655,138711,129210,118535,112745,113081,114263,128741,158317
602058,114461,179004,114263,159652,113471,137455,147894,179566,139809,102007
602063,110980,114263,172434,158317,122295,124775,147745,170586,115251,140158
602066,114263,146314,123373,119348,141325,129937,159652,166339,142544,104657
602071,114726,145637,166048,169243,149151,156638,134641,154701,119348,133525
602076,119817,160924,167655,129269,115380,121803,147915,172434,106876,133443
602084,143722,153263,123203,135606,110626,114263,155721,114726,162641,168182
602088,143722,110626,125072,153263,123203,158174,147894,114263,114726,172434
602094,146060,143207,114486,160273,173487,114726,125072,108461,119563,155716
602096,104868,114726,168182,100013,140810,166398,156638,108461,174276,113159
602102,113081,130077,122295,125072,100013,177441,132601,112705,129937,145271
602106,129937,119348,103722,155103,143722,114263,156638,162621,110725,147696
602112,113471,104018,170586,140158,179004,114263,129210,166398,121803,159652
