USERID,PURCHASEDBOOKID
600325,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600331,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600338,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600341,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600345,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600351,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600358,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600364,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600368,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600374,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600376,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600384,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600386,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600390,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600396,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600402,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600407,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600412,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600415,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600420,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600425,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600433,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600436,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600444,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600448,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600454,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600456,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600463,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600466,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600472,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600475,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600481,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600485,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600490,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600495,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600501,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600509,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600511,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600517,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600520,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600527,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600534,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600538,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600543,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600547,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600554,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600555,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600564,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600565,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600574,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600575,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600582,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600586,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600590,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600595,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600602,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600608,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600612,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600616,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600623,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600625,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600630,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600637,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600644,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600649,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600650,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600658,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600664,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600665,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600671,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600675,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600684,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600689,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600691,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600695,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600702,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600709,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600712,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600715,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600720,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600727,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600730,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600737,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600744,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600747,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600750,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600755,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600763,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600768,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600771,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600775,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600783,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600785,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600793,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600798,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600801,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600809,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600814,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600818,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600821,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600825,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600834,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600839,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600841,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600847,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600851,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600857,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600864,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600866,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600870,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600876,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600884,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600888,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600891,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600899,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600904,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600908,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600912,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600915,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600923,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600926,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600931,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600938,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600943,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600948,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600954,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600959,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600964,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600968,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600971,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600975,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600982,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600985,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600993,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
600999,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601004,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601005,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601011,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601017,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601020,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601029,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601032,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601035,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601044,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601047,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601053,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601055,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601063,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601068,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601071,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601079,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601083,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601085,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601090,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601095,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601101,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601107,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601113,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601116,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601120,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601125,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601130,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601138,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601144,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601149,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601152,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601159,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601162,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601166,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601170,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601178,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601180,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601187,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601194,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601199,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601203,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601206,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601211,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601219,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601223,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601226,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601230,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601236,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601242,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601248,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601252,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601257,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601261,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601268,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601270,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601276,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601280,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601288,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601292,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601297,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601301,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601306,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601310,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601319,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601323,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601327,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601333,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601338,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601343,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601349,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601353,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601359,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601361,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601368,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601371,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601375,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601383,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601386,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601390,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601396,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601400,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601409,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601413,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601415,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601424,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601426,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601431,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601436,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601440,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601445,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601453,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601458,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601462,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601465,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601473,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601475,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601484,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601489,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601493,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601497,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601503,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601508,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601510,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601519,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601521,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601525,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601531,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601536,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601542,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601546,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601553,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601559,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601560,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601569,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601572,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601577,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601584,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601588,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601591,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601598,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601602,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601605,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601613,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601618,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601621,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601628,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601632,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601635,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601643,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601649,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601653,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601659,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601660,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601666,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601671,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601678,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601681,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601686,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601694,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601695,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601703,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601705,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601710,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601715,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601721,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601727,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601734,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601737,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601742,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601745,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601753,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601758,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601761,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601767,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601772,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601778,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601780,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601788,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601794,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601797,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601802,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601805,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601810,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601817,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601824,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601827,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601834,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601835,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601843,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601847,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601854,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601856,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601864,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601867,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601872,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601877,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601883,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601885,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601894,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601898,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601900,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601905,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601911,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601916,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601923,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601927,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601933,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601935,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601943,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601949,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601953,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601958,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601960,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601967,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601970,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601975,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601984,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601988,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601993,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
601996,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602004,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602008,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602014,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602017,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602022,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602027,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602030,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602039,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602040,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602046,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602053,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602058,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602063,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602066,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602071,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602076,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602084,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602088,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602094,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602096,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602102,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602106,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
602112,103717,114263,130077,166242,166048,159276,157615,153864,122420,103974
