id,log_price
13392391,3.970381414139838
4743282,4.441414007881637
4107959,4.7585220283346255
504146,5.065619940784757
9064506,5.891969364804944
12398099,4.912952127104547
5911098,5.32273606269213
6032663,4.596203329842076
14234049,3.912287443910029
13100047,4.8604235033198515
20210727,4.03767104866201
4432718,5.204761254694649
7823121,3.886954706040383
7179471,4.895270223159928
13254260,4.190750701882733
695002,5.051209947315747
14260664,5.479775531631943
15980140,4.5930423486854135
15464832,4.903525857037756
8623370,4.671991320863318
5006927,4.308817292212115
8225035,4.117892821626353
10163808,4.273260903868334
20254657,5.09364981570158
6602779,4.325252013369216
522065,4.26757078804097
6513973,4.82501736973253
69553,5.940702699868346
12385693,4.48956398272257
13294856,3.9012434501334363
2134693,4.977639576821201
9859,4.936620486733349
2829713,5.804457343502147
18446390,4.916167109275024
16477642,4.138090006529227
17302014,3.5421465463695054
16536354,5.188681217020784
15747853,4.87633386410263
12307809,4.363522632695332
14437093,5.433333164542035
10803140,4.893789336783475
12855046,5.988811104539252
10587562,5.051698813329294
4736912,4.244533788535777
7071883,5.491641434928067
12411380,5.363260666080072
872210,4.149354332059708
15888970,5.825706954366316
5657601,4.490952648023082
2908211,6.360436343391681
19553261,5.2606792392650625
19224962,4.813096413160271
19317364,4.566823495492371
9097,5.14070383540958
19670093,4.627941569025979
937869,5.256235155978414
11950107,4.420398192757976
14394217,4.5026429634446075
17347454,5.13061078576963
9881261,4.047419059470671
17610154,4.578407023365549
14963112,4.38841401218823
5889722,5.207433784319735
14491557,4.689496114960692
6013186,5.409070491320692
471562,5.743964622228106
20417844,4.081587699612472
18238083,4.047366060681214
4738271,7.409743462516078
19856917,6.106244041323897
18077042,4.241241405132472
11819477,4.458861096470132
15940192,3.9135485379272126
576916,5.221543048790638
4392795,5.0008836469260505
20802761,5.1140721019483015
10437238,5.1632266166577505
13320020,4.170747327850817
9298297,4.9217869500976645
13954110,5.585520118254171
13617527,4.466936384220916
4098642,3.9626493719725824
14577744,4.8539586795023615
16324312,4.864566112837412
16240349,4.286316488801382
20591703,5.836761530370308
16555571,4.452481057291758
9155386,5.307120885750318
6559888,3.9478077714118522
9506777,4.130914415561335
7002269,4.932856555404581
7760017,5.570846800871353
8625398,5.210596090262871
9679289,5.741540234606937
8567664,4.658214057413306
11191782,4.7130214804163275
6794826,4.426032855946414
12853235,5.189046935468297
2967861,5.76139206801904
18372333,4.573686042182728
3216134,5.862724586578965
10041531,4.897259794535734
5720133,6.322852135907087
4870349,5.5447487076687345
13866500,4.327455832397412
13395523,4.141620112657613
779109,4.0767745396735435
18255567,5.2119767530375185
19313667,5.323500973237989
2585167,4.941508901455251
5641733,5.043999415655069
13867104,5.400634017740336
6114161,4.793487117723054
9371045,5.134722014717295
20451174,5.851216838030536
10067809,5.67078511144575
10990088,4.970773408315594
9387084,5.472225678918228
14059574,4.822732813175023
20057851,5.5335046204827805
3343978,4.1123510259111615
17478246,4.5434100789661205
1646910,4.6483024070520225
15985047,4.65688091846282
13473124,5.104319309225668
795876,5.167189098622767
13433500,4.822050132921027
20662043,4.8897298975340995
18668925,4.039788523184877
11319546,4.753094276498377
4786970,4.029419500678302
16677256,4.77237730089486
16707621,4.792478521008206
15675274,4.860277295849646
6269517,5.042175892296167
3695000,4.199637669789707
10804846,4.869619328406102
6852346,4.461304572311003
7862762,4.225480734542373
2895795,3.8879799137782096
3962118,4.043615065807727
879326,4.919963392084496
17576272,5.024789061903118
13490995,4.372312356887008
17925453,5.116134062658092
15853561,4.001954998468869
8883074,4.633600092074983
18104950,4.311546599923644
15707880,4.376048850107851
17133664,5.945972146365124
17332200,5.273676865439398
6131580,5.228482537994889
3282684,5.465998139476435
4966007,4.902304181043558
4537198,5.42068191407995
4654077,3.925775174217529
15831131,4.606624838904608
13916965,4.655203659952407
6729382,4.799930275109157
16312587,4.486968090698361
13313494,5.2643122642836
16396736,3.9887524395396317
19150623,4.835432310322057
5445126,5.120624176617846
7236334,6.718377771473748
20844945,4.67391830827501
3079237,3.983670790389765
8596688,3.7407148746786136
16396053,5.455446093985039
8685270,4.138339128561638
5577006,4.260982049316979
18094604,4.596082757837303
6314794,6.2855502481322585
13212611,4.6240186442288564
5852204,4.959436507852173
4942107,5.392635239839302
4573240,6.1911750521301645
3625389,4.267298490095248
1284169,4.422097441675865
15524772,3.5111297828626813
14408309,3.9553006950913954
7577608,4.725204018164115
17605508,5.028574568810053
13883154,4.815374919462551
10011344,5.378803796254514
10769424,4.206395695132831
17160382,4.357405968232131
20651840,4.741841340598077
12651276,4.569145058784701
6015021,6.009085313561099
3236159,4.868102308432368
7927765,4.705204118918511
12592006,4.684288700239282
3959369,4.039170943920537
11346541,3.997400851129667
14408114,4.422848377783324
15733552,5.60322677332965
3133157,4.185976818314331
3453488,4.84571548573549
18035698,4.671100027989614
467507,6.064751369337591
11209528,5.353162566195785
5267153,4.489672244068101
216064,6.05426644632432
4891172,4.414007023800934
10685564,4.276244618839566
7147300,4.750111676850588
13735741,5.221271321367928
16560262,4.581298952029481
13189671,4.001317976078634
13715248,5.420954135847248
20539089,4.228252846938357
14557395,4.581666172545826
12837347,4.355775939871179
7402461,4.5038099499877635
16938890,5.263612419563558
13926600,4.756000416024691
15587463,4.493513528287802
19290840,4.355832406668269
15745436,5.224163740835022
16242309,4.088279807020077
18179959,4.334273358433452
14712433,4.945694360231341
18668037,4.864674887658539
16509891,4.2633825163495604
15993637,4.260994079420584
6990904,4.849570857885728
254790,4.329441190343548
14429878,4.202666605158894
18548864,5.621656392097669
14090133,4.012517377691092
13330602,4.467864628865677
14760955,5.231225352612744
15727923,4.369264022641838
14087214,4.1789957179410395
15991139,4.132113200745671
6289049,5.792863884966654
15129938,4.608832694218306
4582722,5.464839637506763
2824741,5.03702444827514
16599273,4.095631289249806
5171934,4.28247702973777
8867016,4.777670078042965
8456805,4.355323338196831
20828380,5.076737628861512
213283,4.970474555306983
8575476,3.985708653997463
20874859,4.131054208176704
15985843,4.625444842035153
14126085,5.105732474325083
13333287,4.895878383030797
5031662,4.34672109745415
17940009,5.863556251598231
2617406,5.514337371320426
14439638,5.495693098922415
5320351,4.718186751612635
4037321,5.36374916745484
6348548,4.5908719948959344
17843866,4.483324358505158
6557736,4.314565467970708
21185872,4.488306139848057
3782457,4.420997715969073
13019476,4.130078545197679
7322088,4.6999366369270446
6602309,5.437986840968116
16352510,3.8905916852805973
2413791,5.569758758566938
7206796,4.572859599347043
14276224,3.89936361222978
17657144,4.130687348607958
7095783,4.088911642883457
12812334,4.6452908039953344
11147918,5.175881785353585
19288809,4.780833609183133
14841279,3.828855625254947
8845757,3.970307602073268
10493059,4.2542397193350325
10807749,5.19062507992403
20263761,4.397370551850576
16360894,4.325439779271605
19209436,4.59641786271248
19439624,4.0229390716737905
4060446,3.93329918561213
17211908,5.357575113101456
7989313,4.416718860368988
20624817,6.073807384306248
537602,5.364188994254857
3780715,4.2776922793806955
17447403,4.347100896353521
15717090,5.023542626415379
16346527,4.045623784764818
9682225,4.116589102027145
1936618,4.464627605022216
18094192,4.484195126621733
20804083,6.485340249512543
1476120,4.211148210995926
4823069,5.122158571819967
2088622,4.725146363040352
13801486,4.712406875032162
18493827,4.278545983915474
6627359,4.252313290474192
4768705,5.124993111140695
550153,5.173427326531463
6966329,4.908446571810314
10974118,5.39386324660643
671303,5.716800670955
9112776,5.964599563332922
14198179,5.16945496602659
3663,4.5091418114759625
21013808,5.016225834251633
11751289,5.330546377405674
16110972,4.441587478196241
11575120,4.201904797698883
14128220,6.124581808920955
12307222,4.68180745123582
19590435,5.023213459137231
14000077,4.88172116459246
9425816,5.300634365531766
17000515,4.379288348707993
4025438,4.173285935958293
7347533,4.597862951852837
5895056,4.398087507478241
1656539,5.951512341942253
7132370,5.031235395537198
10070425,5.11180979323081
629855,4.185969179984007
17751579,4.979579434882164
6143487,4.075191313722412
5010302,6.124960275787199
8352508,5.886555759813134
5966834,5.21675215198646
16166697,5.653159003419318
16071749,5.149050805998579
16205491,4.8331644877750755
11940678,4.332332419235996
18946117,4.952564873222213
11305912,5.275806271482657
15642447,3.8242026001971148
16069583,4.301989854370046
13017016,4.797420547135742
19826675,6.084714753656032
7712008,5.544266874152675
3638346,5.233234949719164
9937145,5.081285192618668
14055341,4.105370812900238
17496242,4.6579056859165044
13494833,3.134255701025322
16177469,6.398296060299627
15151040,3.9839993400567044
2683758,3.9152798757878626
13167611,4.380309694631988
11928144,5.351517775956505
11535184,4.991169592888965
4310601,4.394960944011954
11535883,4.5164445593888
3698111,4.931640426627335
16197002,4.779147067938862
10829717,5.025373626185482
17716140,4.271221353992636
6449928,5.829496970713054
13924507,4.417588945292906
4418675,5.3550849419479265
8782934,4.6409270987073
5656639,4.375982416694728
11808329,4.5475880622227285
7699037,4.891430816620597
16618049,4.533119697080045
8615430,5.469643836574975
16159444,5.11054693326916
4252137,4.597023041787828
6263101,5.071064966900602
15835312,5.420864746860582
4110344,3.9281577217119787
10803849,4.322428786583663
3576373,4.62617630347773
15436695,5.969604283959656
17210044,4.11114108932026
1646405,4.751473871693132
17666702,4.971493334271333
2385779,5.439435685030938
16373686,4.583709953042302
12452010,5.283216367424051
13588594,4.75628548702603
20957575,3.9722388500598953
13239602,4.034225486216642
3520418,4.752973209609076
14859885,4.85342995321257
20471968,4.50799242098726
715615,5.509259931003783
839058,5.250220075455283
14142453,4.859048583312884
20197207,4.522561581274071
14658022,4.045807670979501
16854505,4.322058441112597
7463285,4.753399123785107
9710673,3.8603317480073978
14789327,4.681230838643356
6543581,6.465105733376235
16479439,4.629482861507545
16313538,4.91133374125346
2071546,4.808536451847655
10194547,4.9761488891835395
13318619,5.013327716636654
1511534,5.600652414908933
9261358,4.044557085871311
1109624,5.8043775319641275
8069030,4.66123049022402
7726296,4.819293496940523
9886057,5.052922652042914
20833317,4.460817757373931
4025313,4.22364934689244
1080543,3.972097062258468
18161127,5.3961011228499425
13912293,4.208647951523975
1267012,4.945854768962126
2055671,5.073461623269126
9709428,5.004109196425491
1183072,4.99583792146849
3172600,5.336909785920939
2292432,5.238911086642066
10482554,4.325980687909814
10553486,5.005711635822461
5942682,4.986280376729208
2880336,4.184704614996436
16462474,3.9695316514327437
3430491,4.767266395979615
7809535,4.4304590206618615
8832355,5.6688144578403366
294457,4.0171575874242045
15741399,4.03062416666096
1187643,4.705406898334275
14733100,4.630833847297373
7581024,4.7372457908612065
7201615,4.047652753866689
37171,5.503816627535922
7796446,5.448662469233854
8925006,5.347342186262609
13961222,4.032042121058607
13093464,4.885533782075398
16113546,4.437926990563833
16812637,5.133097515792698
19659617,4.419492410675055
19279519,5.767287211123298
90734,5.451505966687517
3236301,4.005394807447706
1952271,4.831872712752451
8357755,4.259408644723403
72186,5.098496526387229
3394128,4.6229315872964305
3212922,3.9164958332030917
2137714,4.130434155798787
4817139,4.942900070244846
214696,4.106523357931637
5248975,3.9286244113131232
13319327,5.901103467568477
11530893,5.741214438464994
12497083,5.2921685013564375
921828,5.3730555800609014
10107643,4.582769755868739
17530726,5.191155864817061
19445014,4.806430009248625
12429791,4.380228623390424
10696416,5.523029788526679
7694418,5.305337324384589
11589391,5.858729030296979
10809367,5.089993365067456
8306987,3.9618936430850855
7265079,4.5902115096994125
16612564,5.025225340860972
6912969,4.2415167390835835
197753,3.919213526854488
15941600,4.319234579675969
6603053,4.515609908027873
2768111,5.193904472500052
9402952,4.984513151526969
11400789,3.963026274997028
14421910,4.114466383632705
18213171,4.30691518328073
2459916,4.823988080524073
15705322,3.7995117265615868
4692541,4.2244358064555865
306438,4.759001893799556
1877360,5.3503207661626515
2965351,4.89768606291085
16144705,4.0177525583571425
13000071,4.351688752130963
430427,4.813235209852149
15602145,4.935227565892184
611081,3.8648504988276864
10037631,4.689222944143016
9114896,5.602996109954031
16383699,4.206809297078488
1154616,5.104129199035177
16875001,5.380381568815889
11454575,3.830133939350736
13998064,4.8362599352822615
3688991,4.9046806678551444
6000726,6.121288275337715
8267931,5.4178971742835556
1426004,4.154957422021386
19353053,4.220915229919891
10634652,3.7934030604403386
20955951,5.183747784953117
12705324,4.7439393555952565
12265503,3.7811011130285284
15928745,5.319133821713653
20784068,5.789733397074199
10406479,5.644741592357959
16241833,3.7967640937740605
2371394,3.8519098671950727
8231382,4.412172403933355
15469974,3.9877384731471825
8458966,4.2844733935809165
13712528,4.124342778807177
1336798,5.24978604947181
4224918,4.314959315979214
18293912,4.9581459582851375
6821152,5.235448826008081
19840329,6.586014169091333
13798876,4.434352194267712
18330137,4.039555739813186
7470962,4.959754979349265
6845227,4.317655254498033
6866960,4.336905479916176
14253485,3.9294854077956067
18594375,4.587478993536566
16237428,4.789315361315535
5657654,4.527723811393329
18568551,5.075122705532451
1582977,4.623506941229192
11223583,5.798202593599147
3553768,4.03005305486434
1178500,4.490429102410616
16034472,4.321257101047069
837503,4.668479387538552
16618281,5.13060919685257
13487701,4.092453815708295
6249215,4.169965380758258
13688249,4.088049584335251
9164910,5.52260090798177
5386625,5.146281810753372
10137514,4.109110692147353
6569449,5.024167129338755
8351079,4.723732716887023
20450156,5.6048101543530935
1472002,5.275424143815493
4881950,4.854279716185771
9844239,4.035217921389602
20297439,5.028900110451998
15131408,4.229879963066635
3888360,5.04639337722035
16258017,4.706553765653744
5987261,5.448788574103922
16637849,4.298521441869103
20960324,4.668218217851848
9231509,4.435139804752946
241514,4.519488060285517
17333829,6.594224627767649
2129536,5.393844183388702
4726747,5.075660495116679
5354632,4.5680509406818635
6993807,5.671615666224823
13592,4.98114013709433
3421589,5.186711464455738
16258754,4.052846580672462
43547,4.885103046917876
1721598,4.91609883333809
6647394,5.074208937821847
14422695,5.393347406420283
15373352,4.429298316694496
16901397,4.1137557106734
232612,4.3232297086238125
225834,5.108743664786916
698132,5.155473560037712
16489940,4.249935142057431
14425546,5.710921606033575
12878830,5.057105981750059
18893708,4.594333346686638
15287161,5.260975207296994
6313954,5.222589468776863
18266556,5.296952742712816
16739434,4.7934430042238105
18283853,4.5378777395805345
14784640,4.473749434540686
11948102,4.342568554617134
472141,4.765169783674317
2248973,4.0679477001941295
10228457,4.288067222466057
2038783,4.280053896590991
6648062,5.090001925305998
2846684,4.1088703725283615
12607470,4.098455286011271
819960,5.5256746380368496
7882104,4.9272505088442315
19169354,4.577095301158739
11477999,5.204167389273159
6746003,4.267168407361731
8519906,5.070713121857261
14687244,5.379321341734351
12473199,4.927870978410541
5684940,4.5157555906472675
20457593,5.254559156739085
5374054,5.214314649229691
6883404,4.991260429718368
17044715,4.7233612733518715
13427181,5.012040179276888
19960519,4.821459840828342
21088257,5.097363971766438
6005903,4.221140801984193
4672165,4.0510313669074
3766770,5.803393535680435
2349385,5.822638880105992
4564292,4.638780984270357
17364030,5.335101725060435
12432535,4.537224590873318
1171918,4.6441546615959695
17142038,5.8708526589067604
2397050,4.412680070438471
14094370,4.471876183836261
11639515,4.226181916467123
18313147,4.230716357466754
16194651,4.691384811218403
15347420,5.400139740114925
13205892,6.225619383535925
10998029,4.89399377961012
7763148,4.73392085229724
13508603,5.177883024084936
18432670,4.077050622134844
13815162,6.531980846659951
4026150,5.632524716990537
2106241,4.903850961362078
5051979,3.4542602597266887
1246310,5.119309792306929
13272393,5.6864300803925305
20537007,4.552156569057876
1291736,5.9118882498804615
15631888,5.639027103242961
4105694,5.655274418842775
14714626,5.66891879347305
16415365,5.095121476039206
7583901,4.583011902746641
16827863,3.876812561280392
20384090,5.4085054857697745
13228153,4.851404592492404
16275122,3.777142574979065
14014170,4.6868691953681445
11345612,5.304400976412315
13510607,4.15483951197589
19909222,4.032188282557686
18434063,4.242865591111039
20130471,4.129493409660782
2933879,4.61377186939689
20830101,3.885459013187477
3358937,4.464276684000049
10047047,4.6432760940029985
10965182,4.179627265760512
17406540,4.0661924105878535
1905849,4.10374240449981
7821678,3.5568964347680523
9650341,4.280781515582738
7807146,5.694336781430848
4119696,4.303435367439045
16439716,4.988935321643351
16395925,5.353876841923635
12312246,5.147087227324703
16876785,5.537424951992669
18110008,4.068604956298777
19618401,5.238438419071807
18417048,4.393279095090664
7858164,4.734795897693131
7806646,4.079366045042638
13096309,3.718148648503978
11719644,4.8102686089263775
8904656,3.8713833487794362
16273818,5.9850645687037165
6869940,5.223609233351221
9653567,5.035988982646592
3884578,4.044624546403984
12342667,4.476818609174023
350347,5.034348710267036
9991319,3.6735616091183583
16406680,4.508846134509827
8210686,4.6144050072321505
4089962,4.178083127861388
17540907,4.20669123740853
17982390,4.4012565405112
16376281,4.107430532343361
14084365,4.2591190518555715
9057892,3.819729197248272
14592009,5.743667207698265
11346562,4.294068460629388
3768977,5.690073176901809
75167,3.978285116213361
1932434,4.855472056088072
17123128,4.9021842144019425
941642,5.159791161882609
13670109,4.125753734366454
16722545,4.7096906195631
13395202,5.216482579066415
18372607,4.5576319002500725
7436028,3.988610315209921
7382997,4.090846867912611
20623736,5.064914569000443
756655,5.420658706468495
9239419,5.380897153920705
19309417,5.037233787332874
18541739,5.275882640440606
18007965,5.082562092693752
4454122,4.669997987978352
16189600,5.302606878403246
11070175,3.8452568849604876
15968543,5.316293355651784
12966225,4.291662002038893
10380780,4.241226275316276
777141,5.103755930420955
17297081,4.332211129052983
18071003,4.922024188582611
10243895,4.68574594005625
17399767,5.328855398613994
18172076,4.455275062398566
3811916,4.616419492886164
20965308,5.38749314300506
18240467,4.169101768262222
19412179,4.505567028098962
19241264,5.550092351492962
5451108,5.835960323946985
15770469,4.027508286767995
11687122,4.557587565507697
20363621,4.470299393908879
5703390,3.829533679440171
10838773,4.156154469350098
7401723,5.791081199789291
9940966,4.349049311436812
16370633,5.1673115798497715
1538125,5.3722304394584395
21013350,4.674482107981434
5178944,4.648928669874713
3379430,3.9870457660414957
21110054,4.05396498554166
5653144,4.165442950983144
6545572,5.059176412240941
19292171,4.055609088872822
13129508,5.270639016624733
9845058,6.001794000589535
16866867,4.514635959341571
19701989,4.170021540023743
2055376,6.045104885366005
6993265,5.277302580825908
15927749,3.894835912960705
5066526,4.2795422086873565
13375898,4.322959119897229
20530966,3.8276612944517256
13787318,3.9152989436937933
16677306,5.0366925255740345
16050962,5.590784522297267
18042215,3.938058291283826
2495241,4.393161888514368
13209313,4.769792643852761
15969147,4.342274084500292
16087258,4.514739662028403
14139920,5.52335664447021
12407244,4.514702692544189
15257753,5.501488066561419
5353815,4.482635733850276
13082571,4.760687302551708
7009774,4.195920239121968
15548581,4.877918277595076
13618053,5.009566421932086
20210285,6.0247964599296004
16673384,4.712726088694914
19331975,5.291888918328597
12381491,5.4931654216104775
16497765,5.023264736501569
5538486,4.336489205131083
15616185,4.695066827636959
9368754,5.05116284184868
17267903,5.397911162397042
18471276,4.193022796729138
13769506,5.127046585638346
257003,5.482928388680197
15916945,4.419043126430761
1777007,4.962976698053274
18471627,4.694577810356931
4068659,4.83544301074593
4343285,5.575548538186436
13780126,4.531459882184187
7005709,4.077713960827444
874684,5.600622309511585
9237142,4.776683641728424
7255577,5.058072525875063
668186,4.216949351651885
2285440,4.9645497853216325
20696918,5.33618331184828
9766990,4.724395625925619
9825939,4.241090117936309
10908295,4.6960660895671005
6957359,5.616237259917803
6487733,5.2417277594784295
891852,4.684892753441814
15554221,4.8424131164011515
5543057,5.426239532450412
2934382,6.635753398303106
9662802,4.550685754429469
4624842,5.2896164817025575
15936579,3.8174779989774366
8925288,4.862586942257286
14820556,4.091215839631468
20051869,4.129782963533991
9259184,5.462155463649634
19123481,5.171551423583697
2565162,4.29904346178608
17237922,4.708690885930734
16781169,4.3046847849393295
492785,4.686658062100916
9461187,4.706365223658761
9684923,3.8080747549932727
6450468,4.61618379235817
8568074,6.2916148263137925
19553306,4.882389109209342
16981381,4.017750284199784
19035295,4.20640245538293
18312744,5.809642204913276
4548313,4.737651739490805
21068619,4.530260118884507
6349476,4.956928024919606
10940485,4.0794804510663365
3563271,3.9773708729166395
10249798,6.057923436083787
13658078,4.289541158534667
20010699,4.868373693001166
14744912,4.346227679328156
5466521,5.6952271719465415
21097232,5.383223400036706
1198268,4.359506220303152
13394748,4.852740479713661
2740389,5.489970771009371
12039579,5.016759266848243
2464607,4.650490970766839
92894,4.951984221185478
12199710,5.503824936960466
8096877,3.855912059439259
20650593,4.773604433063416
17554238,5.326105604270067
10455233,5.115414927290024
20533060,4.80294772372471
2802901,5.0191650944428154
1981590,4.4941020819093715
20754696,4.849172345854425
7063407,5.318071405948984
16219973,4.733364407629734
19729034,4.514173058931144
12010888,5.204096051086923
18850359,4.64569447839306
16506207,5.414086925221788
16243854,4.927502189928271
5619149,5.198165165097574
16415944,5.624672865529831
8194426,3.647465588280803
1340290,4.6572944294678695
8504012,4.452647698525054
13874243,5.682666490738059
17603219,4.734470782500296
8689147,4.439231103744008
10414061,5.358641867483888
4921641,4.00019323055946
9925536,4.393202560272452
15672990,5.579511641283703
17905853,4.18179739301765
2297029,4.119135179040297
15329778,3.898337742042285
15699791,4.041489025388309
7751018,5.039322704284646
11908129,4.217142402896799
16268043,3.7630562523316735
8134498,3.9485824738787847
134193,4.9720969352849735
1981669,4.651532667804782
16000583,5.004512798980775
7241,4.019815038940541
16255058,5.110961044030436
17267680,4.178369420141512
10076077,4.839879253995864
6555427,5.288939848483066
8088675,4.8842975708199114
12610653,5.05643196659177
17994010,4.939618273949878
9546442,4.484263071968066
15498967,4.948772184780445
6210737,5.188122836159433
15744964,4.922156441364308
3759246,5.011636767123763
16276819,6.147381924682357
14322182,4.347885956981909
8014778,4.304655868871285
9373642,5.393175427008397
2016198,4.515607345301779
767562,6.38770866129711
17763622,5.038882858335867
16809424,5.143435127148943
13961408,4.332679501862705
2524910,4.356778716203412
10137551,4.323517087082443
5946137,4.714042093578215
16823712,3.8848162776465514
6954332,4.160980636033938
9878369,5.090949840154209
14101551,4.4821747605926445
21107539,5.654951000068836
14185562,5.429365334781999
16708613,4.972577981153654
13125884,5.4774750658370515
11926477,5.435039741171224
20690957,5.200260537003421
882329,5.211733395641709
15195084,4.231269180958371
11062458,5.122408198257709
14414473,4.9579880419799
42300,4.835428104106059
16898239,4.9433264224409
17256012,5.6296827268498095
16896919,4.437384350420044
10367878,4.442131510945889
18340264,5.342006779708616
5490614,5.196645012649524
14651695,4.458618907435277
16617828,4.4749243520677044
