9	497	4	880540559
9	236	5	876319305
9	331	5	877059094
9	458	4	892101746
9	375	2	904587628
9	153	4	899007358
9	137	4	896387520
9	469	5	902606914
9	365	4	880573181
9	346	3	887043947
9	352	3	889148951
9	459	4	879221557
9	116	4	878525545
9	104	4	884450082
9	494	4	897557070
10	165	5	880271528
10	459	5	899301241
10	67	5	904071718
10	153	5	902621125
10	78	5	895888548
10	270	5	892967849
10	53	5	875057773
10	331	5	898340001
10	64	5	882209437
10	246	5	878203204
10	90	4	876366944
10	120	5	889237663
10	227	4	895118323
10	150	4	900391280
10	71	5	884842164
10	240	5	880828839
10	92	5	875670665
10	473	5	905222204
10	18	5	906085539
10	313	4	895603516
10	318	5	882561377
10	213	4	882972520
10	400	4	904989094
10	101	5	878807543
10	136	4	891883148
10	207	4	898001537
10	469	5	890085676
10	263	4	885593273
10	84	5	888391045
10	209	5	893930474
10	170	4	903778797
10	33	3	903364378
10	188	4	883766635
10	373	5	885718153
10	184	5	903688389
10	155	3	891410685
10	49	4	897402187
10	482	5	877047842
10	309	2	898945510
10	355	5	901082640
10	320	4	882883364
10	258	5	887159862
10	294	5	876968325
10	111	5	897449567
10	239	5	905287516
10	394	4	905112578
10	282	5	891604169
10	242	4	891351674
10	462	5	889598628
10	262	5	886554881
10	147	5	901865062
10	161	3	878676407
10	406	4	877703954
10	402	3	894052111
10	45	3	887241158
10	80	3	884374366
10	28	5	883660767
10	296	4	885140840
10	412	3	896048441
10	436	4	900768698
10	346	5	885264787
10	202	3	887427737
10	418	4	876477976
10	498	3	885325420
10	495	2	887279443
10	216	2	903589925
10	368	3	884765530
10	3	4	885435170
10	374	4	891689001
10	226	4	898978479
11	126	5	884775383
11	165	5	876510383
11	10	5	875454106
11	119	5	891196552
11	19	5	882566499
11	322	5	877161631
11	352	5	905958341
11	252	5	890008367
11	172	5	886850218
11	55	5	889123938
11	11	4	883077783
11	400	4	895729026
11	18	5	876399099
11	211	5	898169168
11	304	5	881029782
11	428	5	889437913
11	439	4	897252592
11	395	5	896498537
11	130	5	903902757
11	30	4	898086573
11	237	5	901456921
11	12	5	878793520
11	417	5	897682678
11	399	5	888324899
11	280	5	894892617
11	363	5	882337027
11	442	5	900715853
11	456	5	888959484
11	122	5	904763825
11	121	5	885015477
11	256	5	900647781
11	132	5	880748918
11	174	5	906043045
11	332	5	879013973
11	135	5	889220530
11	455	5	875952117
11	279	5	881497209
11	380	5	898577765
11	200	4	894986539
11	53	5	902504067
11	214	5	891125129
11	159	5	893968059
11	183	5	903959378
11	275	5	892028335
11	340	5	883164945
11	398	5	901582017
11	384	4	902165880
11	321	5	889655677
11	358	5	897562285
11	350	5	901656320
11	48	5	904816644
11	293	5	876829230
11	77	5	896237542
11	306	4	905335886
11	303	5	876883323
11	469	5	901801727
11	76	4	896739789
11	281	5	879689983
11	93	4	886844620
11	253	5	890883814
11	171	5	897801797
11	244	5	898265061
11	479	5	882382314
11	6	5	895747930
11	496	5	899567865
11	84	4	880251920
11	422	4	877382274
11	180	5	878914016
11	251	5	891388204
11	364	5	894121936
11	58	5	898422523
11	38	5	892374037
11	336	5	899280894
11	176	5	881563683
11	152	5	897472479
11	272	5	881858864
11	426	3	900776855
11	431	5	896511687
11	356	5	900498615
11	393	4	886892865
11	310	5	888244913
11	413	5	904944868
11	226	5	887544005
12	7	4	888112639
12	463	4	886557468
12	375	5	885900907
12	214	5	891472123
12	116	4	899523448
12	428	5	905158714
12	215	4	904772159
12	104	5	902962733
12	304	4	896839227
12	302	4	890466954
12	475	4	889442254
12	497	3	875311888
12	387	5	883470887
12	77	4	879933831
12	151	5	876972414
12	93	5	898972469
12	153	5	900639944
12	12	5	897969558
12	378	4	897728060
12	24	4	903380965
12	336	5	903370422
12	423	5	884312520
12	488	3	876537142
12	290	4	883899904
12	269	4	881239308
12	467	4	882801353
12	312	5	897673359
12	59	5	890902349
12	300	5	904614954
12	439	4	892054290
12	285	4	895966335
12	223	5	877348391
12	90	5	899605877
12	176	3	879625839
12	180	3	879117673
12	337	4	888244654
12	213	3	894814741
12	371	3	881224836
12	168	4	879151672
12	154	5	875641554
12	117	5	881359177
12	115	5	897316789
12	227	4	889548520
12	200	2	895591867
12	256	3	891582840
12	406	4	883597712
12	495	4	894228526
12	399	4	898457926
12	430	4	882465661
12	159	5	881149133
12	1	5	897690558
12	289	5	893287174
12	23	5	905167695
12	257	4	883734246
12	42	5	903022010
12	173	4	881263506
12	498	4	901048467
12	294	4	904581818
12	218	4	902415964
12	222	5	883483666
12	448	5	889696270
12	350	4	884073087
12	351	3	892192153
12	489	5	881593127
12	192	4	899273701
12	425	4	897096834
12	465	4	886270273
12	460	4	898203536
12	353	3	876868039
12	83	4	887619226
12	244	5	894732726
12	3	4	886071417
12	100	5	877237680
12	202	3	885431590
12	274	3	884637286
12	392	4	878084514
12	474	4	877459225
12	189	4	891503294
12	48	3	899616818
12	88	5	904299544
12	99	5	882176768
12	221	4	879621954
12	412	4	887385071
12	303	4	901711479
12	146	4	887542428
12	41	5	903626542
12	58	4	880143229
12	433	5	895847126
12	197	4	896938587
12	272	3	902649231
12	8	5	898739563
12	287	2	905337761
12	286	3	877792530
12	340	3	891715280
12	432	4	887171617
12	322	3	878055713
12	27	5	901081262
12	486	3	882344682
12	389	5	893761839
12	455	3	878880579
12	358	5	876314648
12	437	2	880883753
12	70	5	898812282
12	235	5	879135913
12	249	4	881973865
12	53	3	893714679
12	165	4	901387847
12	31	3	898046715
12	248	3	881520656
12	178	5	882574011
12	52	4	881964563
12	63	4	875711124
12	468	4	899635050
12	297	3	888864452
12	114	4	883945697
12	279	3	876330344
12	137	4	887851634
12	190	4	882025192
12	128	5	904035491
12	293	4	894240739
12	264	4	905205803
12	237	5	903024766
13	116	5	902998910
13	375	5	878380100
13	256	5	885572285
13	448	5	892282180
13	153	4	877668252
13	312	5	882794645
13	151	5	875056091
13	23	5	893389023
13	104	5	896544444
13	289	5	881676119
13	222	5	875751265
13	430	5	882236397
13	412	5	897094491
13	155	5	876208079
13	297	5	905864250
13	173	3	898542407
13	12	5	892521222
13	218	5	889468081
13	465	5	885088736
13	350	5	900979355
13	93	5	883124936
13	496	5	880254572
13	267	4	875835556
13	425	4	905209784
13	257	5	879646680
13	204	4	900062688
13	244	5	906483753
13	304	4	884995348
13	475	3	906492940
13	227	5	892637044
13	190	5	902914752
13	83	5	893347034
13	80	4	890551975
14	116	5	903962606
14	12	4	890605015
14	153	5	886501593
14	289	3	896984017
14	214	4	906090732
14	375	4	902620660
14	151	5	880956159
14	93	4	898917665
14	238	4	898348995
14	297	5	903823656
14	351	5	886580077
14	484	4	881256990
14	448	5	885472220
14	435	4	902284179
14	428	4	893769119
15	466	3	887662789
15	132	3	901209750
15	103	5	892965393
15	421	5	894498129
15	116	2	893353179
15	189	5	900989461
15	431	4	891262597
15	433	5	904031763
15	165	5	880600817
15	483	5	875859969
15	468	5	898880749
15	290	4	875415764
15	371	5	891033699
15	185	3	878711903
15	406	5	885867462
15	23	4	898972032
15	163	5	885421130
15	223	4	896290476
15	495	5	894667393
15	450	4	902074318
15	292	4	885962735
15	429	4	889672569
15	183	5	906206668
15	32	3	897041664
15	298	4	875871723
15	21	4	887005887
15	156	4	881308717
15	375	5	894113433
15	264	4	879002461
15	85	5	903476236
15	269	4	899249902
15	244	4	894887896
15	438	5	903351227
15	303	5	882081975
15	70	5	897123840
15	40	3	906201446
15	423	5	880311610
15	60	5	875081805
15	11	5	905716176
15	323	4	901043773
15	215	4	904228408
15	41	5	878174222
15	142	5	905190063
15	357	5	902658046
15	44	5	883034524
15	304	3	875170829
15	2	5	889125557
15	472	4	884083567
15	53	3	886826778
15	379	4	897372688
15	322	4	878173089
15	306	4	897870499
15	489	5	902910462
15	13	4	894192534
15	395	5	902657330
15	180	5	877483330
15	149	5	890320952
15	434	4	889247295
15	274	3	880534061
15	67	5	884957307
15	440	4	904405735
15	14	4	885167379
15	342	5	886335497
15	341	5	896515689
15	87	5	877154181
15	203	4	889635988
15	108	4	892767678
15	34	5	896739735
15	420	4	894947463
16	165	5	898319782
16	341	4	892676793
16	483	5	889673361
16	215	5	889336453
16	103	5	897698321
16	57	4	904359787
16	100	5	884707234
16	470	4	900090944
16	119	5	891637264
16	251	4	903814527
16	153	4	888972529
16	288	5	905866228
16	277	4	880580545
16	260	4	896377376
16	290	4	904579618
16	249	4	878997316
16	445	5	895214618
16	453	4	905728907
16	448	4	890256731
16	144	4	878954909
16	493	4	900869803
16	105	4	895496232
16	353	5	876262509
16	266	5	883142876
16	292	3	894966116
16	128	3	882136909
16	480	3	899126688
16	482	3	890497628
16	67	3	902700239
16	314	4	883157325
16	32	4	900259388
16	106	4	880933942
16	78	5	892056245
16	259	5	897438920
16	441	5	904155504
16	141	5	890046388
16	173	4	902468782
16	347	5	877655074
16	102	4	902662823
16	310	5	889575287
16	468	4	901507815
16	89	5	876655349
16	85	3	879577514
16	147	4	885021196
16	461	5	881392793
16	55	3	892880443
16	326	3	895153833
16	44	3	886010100
16	386	4	893028259
16	316	5	896021042
16	388	4	898720284
16	281	5	881252732
16	294	5	888161860
17	156	5	878250023
17	458	5	879316319
17	421	3	879365751
17	109	5	905612624
17	30	5	903980916
17	127	3	882098260
17	118	5	883651201
17	448	3	894286927
17	216	5	900441457
17	314	4	887255443
17	407	4	896276393
17	473	5	890538889
17	40	5	890583121
17	378	5	881157739
17	353	4	896929531
17	198	4	891253177
17	148	4	900511301
17	11	4	885185379
17	490	5	898368296
17	261	3	899182999
17	408	5	886695248
17	132	4	882668624
17	484	4	901803655
17	116	5	892579382
17	472	4	894715095
17	191	5	891492569
17	355	5	897143304
17	392	3	876785765
17	119	5	899668285
18	165	4	878309220
18	11	4	890722857
18	132	5	877563547
18	130	5	896879700
18	322	5	884416234
18	380	4	896963104
18	306	5	883551119
18	281	4	876986289
18	119	5	887183680
18	84	5	897705972
18	417	5	896000450
18	19	5	886240845
18	183	4	895304328
18	352	5	883741665
18	442	4	900027388
18	256	5	888218512
18	53	4	895333049
18	180	5	892522833
18	311	5	899130906
18	304	4	889997949
18	395	5	894427726
18	38	5	899710426
18	126	5	902695806
18	384	5	894210083
18	332	5	875209751
18	153	5	904768558
18	152	5	899410324
18	456	5	887450230
18	399	5	889852258
18	62	4	877598428
18	121	4	875813956
18	122	5	899978303
18	10	5	893395283
18	252	4	906206967
18	76	5	879094840
18	55	5	902492960
18	364	5	899773539
18	186	4	881563510
18	205	5	877801240
18	251	5	886076339
18	413	5	893489526
18	321	4	879818947
18	135	5	897670195
18	244	5	884286510
18	211	5	875070731
18	237	5	886758870
18	421	5	889223908
18	356	5	905664083
18	174	4	901794883
18	226	4	888589602
18	290	4	891104075
18	479	5	888682024
18	171	5	883609533
18	453	3	876806965
18	496	5	875847749
18	275	5	884064415
18	375	4	887481439
18	249	3	898487676
18	388	4	886025138
18	223	2	898568594
18	470	3	905651658
18	466	4	880872754
18	294	5	880467646
18	484	3	894368100
18	67	3	902019603
18	353	4	905507313
18	288	3	876573838
18	495	4	893390815
18	94	3	885312374
18	493	4	896429295
18	156	4	876121404
18	242	3	879169009
19	190	5	896359870
19	287	5	885567143
19	448	5	892046909
19	71	3	888972734
19	163	4	889196372
19	350	4	899071793
19	264	5	902108573
19	245	4	898129851
19	322	5	896601523
19	3	5	893831463
19	371	3	883532697
19	387	4	899837007
19	458	4	894810399
19	216	5	898567205
19	472	3	891122977
19	4	4	880932270
19	404	4	882523685
19	144	5	902034605
19	378	5	893821742
19	393	5	894049122
19	63	5	886927218
19	110	5	880394020
19	90	5	888265526
19	134	4	891466162
19	151	5	875287043
19	67	4	890445350
19	82	5	891898135
19	128	5	884233616
19	213	4	905551366
19	488	4	876148603
19	435	4	900322174
19	80	5	904121931
19	349	4	884748235
19	453	5	877565205
19	167	3	895925428
19	172	5	896944411
19	303	4	886019632
19	289	4	901886158
19	441	5	877758695
19	455	4	890670176
19	247	4	876887242
19	300	5	881105064
19	218	5	900202028
19	97	4	881320401
19	298	5	876266317
19	195	4	884782015
19	235	4	886227644
19	421	3	899663603
19	185	3	888098486
19	100	5	875680407
19	299	4	889690076
19	290	5	891656558
19	431	4	881718492
19	338	4	889796769
19	406	4	905194790
19	302	3	894978904
19	214	5	880837261
19	101	5	895365405
19	461	3	880271344
19	469	4	894538627
19	223	2	880280539
19	485	5	884748981
19	131	5	879457475
19	187	5	905187334
19	323	5	889050497
19	486	2	889535265
19	495	5	893516812
19	344	4	902210688
19	212	5	901907198
19	251	4	879141748
19	265	5	898028013
19	429	4	891299819
19	337	3	875287480
19	165	3	877139562
19	277	4	896463052
19	117	3	896081460
19	341	5	892278624
19	268	4	894712559
19	194	3	899787214
19	466	3	896472100
19	452	4	886132255
19	200	3	876015314
19	359	3	886120380
19	21	5	896239907
19	468	5	906058955
19	225	3	882474409
19	77	4	881439513
19	41	3	897212594
19	109	2	891919592
19	156	5	890587045
19	140	3	903884899
19	5	3	879816734
19	398	4	897140784
19	491	5	882397028
19	314	5	875984724
19	30	4	903566231
19	433	3	894520236
19	399	5	880311737
19	446	5	881113481
19	176	5	896966535
19	12	3	886236982
19	396	4	903042104
19	191	3	878145004
19	375	4	897385143
19	127	4	881470660
19	157	3	891886516
19	295	4	886630370
19	274	3	894040119
19	184	4	877307881
19	426	3	884610611
19	419	2	903662399
19	353	5	876114350
19	119	3	893077031
19	112	4	883344309
19	340	4	898635792
19	379	4	902852977
19	357	4	903189234
19	59	4	878407177
19	86	4	891071565
19	60	3	877321170
19	7	4	888385105
19	58	3	889005559
19	160	3	898607797
19	339	4	888929884
19	70	3	884558978
19	408	3	904468005
19	428	2	896808394
19	333	4	891808051
19	42	4	902100437
19	32	3	882322636
19	159	4	899140842
19	118	5	888553782
19	351	3	885840003
19	166	4	881738265
19	395	3	891172664
19	281	4	902144072
19	484	4	902717674
19	48	4	886724206
19	306	4	892830269
19	444	4	879951931
19	205	4	892160256
19	422	3	882316498
19	203	3	885343466
19	259	3	905900882
19	304	3	886677793
19	336	4	904077568
19	215	4	879293389
19	269	3	905664189
19	420	3	903427421
19	19	4	903414952
19	498	2	905157189
19	439	4	891814565
19	116	4	891785164
19	188	3	889282862
19	39	3	886914677
19	279	4	875680089
19	249	4	885784398
19	294	5	891681670
19	489	4	889938747
19	222	3	890096897
19	45	4	903918037
19	53	3	879063328
19	334	3	895727733
20	260	4	878272331
20	52	5	889043990
20	214	4	903253705
20	215	5	898186361
20	223	5	889579439
20	290	5	896913810
20	202	4	883782404
20	137	5	884619791
20	180	5	890317386
20	146	5	903779020
20	148	5	886512904
20	497	5	881650387
20	178	5	879418832
20	358	5	875397662
20	96	4	901137566
20	482	5	898290488
20	90	5	906269039
20	118	4	902576079
20	241	5	902788972
20	346	5	892011898
20	113	5	906025569
20	42	4	896239519
20	65	5	893922390
20	457	5	893800247
20	102	5	879140545
20	200	5	894799572
20	219	4	879881126
20	8	5	896203611
20	463	5	903609778
20	153	3	901119140
20	182	5	905944053
20	104	5	881407969
20	481	5	902775595
20	198	5	903627022
20	237	5	902310295
20	227	5	890120671
20	248	5	898858730
20	128	3	905760373
20	117	4	906302868
20	165	3	891365484
20	192	3	903402252
20	114	5	889040885
20	220	5	895743181
20	154	5	891576587
20	461	5	881665541
20	413	5	905855522
20	336	5	881769991
20	168	5	876879745
20	441	4	875143567
20	207	4	888785542
20	119	4	900414807
20	322	2	886161158
21	153	5	894947718
21	102	4	886815370
21	441	4	904229971
21	116	4	897759787
21	173	4	880265908
21	215	3	889383221
21	104	3	900900861
21	165	4	896490288
21	71	3	896030590
21	83	5	887853912
21	290	4	904354289
21	32	4	891321068
21	316	4	894439148
21	185	3	888253598
21	478	5	889006281
21	468	5	894782691
21	189	3	878051163
21	141	3	881809716
21	445	5	899027130
21	266	3	890667849
21	420	4	886722606
21	257	5	875412747
21	183	4	877851761
21	375	3	895242911
21	66	4	879813616
21	302	3	884132638
21	353	4	875753297
21	488	4	881529862
21	399	5	898975528
21	23	4	886043057
22	59	5	875480808
22	14	5	898866606
22	274	5	901514706
22	371	4	892400598
22	379	5	881212111
22	495	4	905930491
22	207	5	878843738
22	70	4	905258469
22	53	5	905129623
22	259	3	898331309
22	225	5	894896629
22	468	5	898882564
22	244	5	877466309
22	23	5	888545225
22	189	4	895929481
22	160	5	904136177
22	13	3	896098112
22	339	5	880142573
22	403	5	898385869
22	153	4	892474516
22	111	5	899050758
22	60	5	895638196
22	472	5	878776412
22	423	5	897565401
22	264	4	882055387
22	36	5	884938469
22	34	5	886987703
22	181	5	894438470
22	433	5	888888399
22	31	5	890468201
22	227	5	879412893
22	291	5	885971427
22	333	5	883939371
22	447	4	901510977
22	275	4	902029019
22	180	5	876796956
22	420	5	900806237
22	406	4	897234300
22	159	5	889571411
22	474	5	905751885
22	71	5	900318712
22	331	5	880260411
22	21	5	880392708
22	128	5	898927456
22	73	5	899595840
22	165	3	902085212
22	188	5	903017059
23	352	3	903129002
23	395	5	889528674
23	153	4	901319988
23	183	5	904479161
23	165	4	891809117
23	335	3	877140671
23	130	5	897541281
23	316	4	887237482
23	119	5	904349428
23	304	3	880967207
23	244	4	881163680
23	417	5	879346216
23	256	4	876803152
23	322	4	883861564
23	132	5	894645320
23	53	5	897223773
23	380	5	886284645
23	211	4	888531643
23	332	4	900349980
23	232	5	881239033
23	413	5	886220106
24	448	4	889050354
24	214	4	883943555
24	153	4	886190037
24	495	5	891864688
24	215	4	877764092
24	31	4	904857132
24	287	4	904865140
24	433	4	896329649
24	53	5	901603483
24	302	4	878987089
24	275	4	902149078
24	468	5	901633211
24	7	4	883811881
24	264	5	897865342
24	189	5	877692962
24	21	4	906286805
24	428	3	882165312
24	420	5	901577135
24	371	5	886890423
24	128	5	884468027
24	310	2	890754390
24	23	5	876472035
24	259	5	879825266
24	379	5	876568709
24	274	5	902200541
24	453	4	905750748
24	336	5	875678609
24	213	5	903805416
24	8	5	901148028
24	486	5	893797337
24	339	4	887625073
24	59	5	894218635
24	181	4	886536740
24	160	4	895949520
24	291	5	883682568
24	151	3	879998818
24	116	5	883108796
24	13	5	881920017
24	225	4	889128433
24	474	4	885128169
24	58	5	878719624
24	93	5	885685711
24	472	5	881132165
24	159	4	894665213
24	60	5	878727586
24	180	5	903331695
24	498	4	906209676
24	294	4	882068410
24	422	3	891767466
24	423	4	889170723
24	387	4	880769414
24	70	5	882911156
24	447	5	879245694
24	312	4	888978690
24	257	3	891711834
24	375	5	901351996
24	465	4	884989832
24	475	4	881670763
24	337	5	884622099
24	89	4	882736164
24	399	3	877483817
24	244	5	889795255
24	483	4	876152318
24	403	4	893498794
24	358	4	900464044
24	111	4	885747761
24	173	5	898802095
24	36	4	883625992
24	406	5	885798551
24	445	3	881451707
24	304	5	891563196
24	497	3	902156729
24	14	5	885596850
24	463	5	875652377
24	223	4	887770538
24	202	3	883754151
24	207	5	903798852
24	100	4	891297552
24	73	5	898236525
24	353	4	877005999
24	435	4	891604160
24	461	5	890849569
24	90	5	892199258
24	12	3	897969999
24	104	5	898591531
24	197	4	888205466
24	389	4	877787042
24	177	2	900652353
24	88	5	886446471
24	77	5	904720069
24	333	5	889473647
24	83	3	884309385
24	227	4	878010380
24	300	4	878303763
24	460	4	876295445
24	290	5	885234142
24	488	4	883399677
24	245	3	888402088
24	286	3	903689202
24	381	3	899038140
24	42	3	887265724
24	378	3	880942736
24	281	4	899850541
24	218	4	876296049
24	179	4	879470157
24	86	3	904721484
24	457	3	885268660
24	168	4	894554040
24	430	3	899985467
24	200	3	893781642
24	347	4	890272942
24	99	4	905568676
24	289	3	880418534
24	425	4	882557276
24	454	4	877749891
24	469	4	879326368
24	1	4	891392162
24	414	4	879118240
24	393	4	890172711
24	316	4	897599324
24	79	4	897072718
24	279	4	904836089
24	78	5	876860148
24	154	4	880273523
24	441	3	884793727
24	350	4	897102318
24	260	4	895882781
24	248	4	883041389
24	496	4	891027999
24	22	4	902972556
24	176	4	891072629
24	351	4	885380921
24	34	5	893361335
24	481	4	878116694
24	493	3	885699064
24	484	5	890908722
24	178	3	885622717
24	119	3	882547045
24	285	4	906000172
24	476	3	880564954
24	470	3	895483045
24	288	4	892148964
24	57	5	887520169
24	94	4	882896241
24	114	4	893000740
24	24	4	891918247
24	222	5	875616881
24	256	4	879291038
24	346	5	905986559
24	65	3	877912996
24	398	4	885549506
24	482	4	906115914
24	157	3	893060775
24	124	4	904988170
24	148	4	884438458
24	35	4	902223621
24	27	3	883737147
24	412	3	895179974
24	182	4	876231472
24	190	3	885572784
24	118	5	888537877
24	363	4	897813936
24	144	4	877016884
24	146	4	890750632
24	201	3	893793869
24	137	4	902996235
25	399	5	896009803
25	448	5	906428428
25	322	5	876945211
25	442	2	906254862
25	425	4	877013694
25	417	4	875638008
25	287	3	896975721
25	304	5	875988668
25	121	5	889888333
25	165	3	900521093
25	130	3	885423470
25	264	5	888693689
25	245	2	887807413
25	352	5	899131834
25	300	5	898265008
25	332	5	901354336
25	132	5	899895566
26	165	3	880500397
26	400	4	880785536
26	153	4	903678671
26	290	3	892903633
26	67	3	877116761
26	213	5	903084630
26	263	4	881736623
26	378	4	894969527
26	498	5	885566482
26	242	4	881336806
26	71	5	886594148
26	270	3	893353691
26	294	5	905111323
26	214	5	898398250
26	184	4	880158478
26	168	4	880735874
26	64	5	899391077
26	77	5	875562369
26	120	4	878297001
27	151	5	894741911
27	268	4	887960876
27	287	4	884677929
27	184	4	889418864
27	165	3	893768279
27	454	5	903823268
27	78	4	883497666
27	86	4	880752190
27	215	4	905130729
27	453	5	897883726
27	246	3	875309364
27	218	5	888469967
27	322	5	884849668
27	53	4	906364681
27	90	5	878034171
27	245	3	895735635
27	289	5	886010124
27	331	5	885083711
27	190	3	879515999
27	153	5	906133854
27	216	3	888313518
27	270	3	876860567
27	344	5	904307404
27	257	5	884577516
27	63	4	891901981
27	67	5	902364751
27	144	5	875293440
27	120	3	881823088
27	448	4	905922826
27	138	4	875141013
27	461	5	896813497
27	419	4	900375865
27	247	4	881284980
27	354	4	902058091
27	105	4	878643157
27	400	4	889772679
27	362	5	879184014
27	54	3	903537060
27	167	4	892804840
27	227	4	899243686
27	187	3	893654688
27	64	4	903671703
27	117	4	892822501
27	387	4	902798623
27	473	5	889765045
27	485	4	882541592
27	212	4	890511147
27	207	3	903027551
27	424	4	905397942
27	136	5	892297129
27	240	4	877772752
27	264	4	891956757
27	318	4	905357732
27	282	4	880319763
27	60	4	877617370
27	9	4	875635597
27	88	5	901438013
27	316	5	879838471
27	299	5	876013295
27	98	5	897429273
27	462	4	890296003
27	482	5	882632062
27	20	4	903157093
27	3	4	895990296
27	217	3	905839559
27	46	4	879851148
27	262	5	881485736
27	69	3	905185511
27	123	4	902950239
27	265	4	900916392
27	469	4	883870118
27	263	4	905368174
27	101	5	875444021
27	294	5	875357532
27	252	5	901260448
27	18	4	877592091
27	31	5	875605257
27	285	3	888709914
27	213	4	890628087
27	422	4	896562410
27	396	4	906027788
27	116	4	885108280
27	80	4	904299338
28	132	5	902697328
28	304	5	876529304
28	454	3	900905672
28	40	4	898838593
28	1	5	891328850
28	295	4	904190452
28	322	4	895318389
28	407	5	886031311
28	206	5	875826743
28	218	5	892616798
28	18	5	893223622
28	121	5	885592475
28	378	5	875167293
28	138	5	893441748
28	364	4	883285523
28	214	4	884953540
28	52	5	885363608
28	127	4	885015666
28	488	4	904453745
28	294	4	888778909
28	44	4	896423049
28	351	4	882188243
28	421	3	877366684
28	5	4	906138740
28	11	5	897344565
28	369	4	887669403
28	292	5	901843140
28	47	5	883342795
28	116	4	898890104
28	372	4	895753587
28	312	5	884208643
28	183	5	891996886
28	270	4	885585587
28	302	4	894219129
