Date,count,mean,std,min,25%,50%,75%,max,Date
2016-09-25,1440.0,18.161201819387607,0.008247970436445432,18.146816147615127,18.15420513564064,18.161003911886,18.168445801297445,18.175829284403385,2016-09-25
2016-09-26,1440.0,18.147048711463217,0.011698482023720501,18.119716564635226,18.138838321882027,18.14684931445334,18.155274920834845,18.174476153057128,2016-09-26
2016-09-27,1440.0,18.108976430000766,0.01601071963212872,18.07139955037319,18.09679156621273,18.109031793852836,18.120945194493675,18.146657332767948,2016-09-27
2016-09-28,1440.0,18.091705521888464,0.009192183539646888,18.07126614901938,18.084779204297,18.092069119022618,18.098712271859387,18.112598429748786,2016-09-28
2016-09-29,1440.0,18.14773225840118,0.029898600450013194,18.085040511014935,18.123158174266695,18.147915214289227,18.17241603909454,18.21151545561023,2016-09-29
2016-09-30,1440.0,18.168042712421403,0.019684221839818838,18.125456652943672,18.15248862560057,18.16894496764254,18.18420904850995,18.21124752858874,2016-09-30
2016-10-01,1440.0,18.129149484642642,0.009611127060289873,18.107727310692905,18.1219976943194,18.129036622115947,18.13603011815525,18.152137472427352,2016-10-01
2016-10-02,1440.0,18.1201068025239,0.008385103546952318,18.105782916888803,18.112798561779126,18.119795716273117,18.127441385270544,18.134941434303094,2016-10-02
2016-10-03,1440.0,18.1149950420635,0.009074490961066464,18.095729510366105,18.107441029443102,18.114702191763985,18.122358353270066,18.134722292939,2016-10-03
2016-10-04,1440.0,18.119636980299127,0.0099895303907794,18.09610771078609,18.11223390409618,18.119533673864968,18.127242014589513,18.143146376384717,2016-10-04
2016-10-05,1440.0,18.124056116680542,0.008620140098306703,18.105423170456312,18.117421350409458,18.123873823697295,18.130867132476887,18.143129507959927,2016-10-05
2016-10-06,1440.0,18.137671284714177,0.013912368670774255,18.105977487339533,18.127863501117403,18.138226447548814,18.147442369485656,18.170398266292537,2016-10-06
2016-10-07,1440.0,18.15055025083562,0.00918487793073709,18.130934968083245,18.143159229638158,18.150179428178475,18.15800682133283,18.170202152972575,2016-10-07
2016-10-08,1440.0,18.138601344638367,0.009274751902531353,18.118109122175,18.131278070945687,18.138350369017736,18.14599272635411,18.15865193735152,2016-10-08
2016-10-09,1440.0,18.114925844285498,0.012952684787892377,18.08493754174873,18.105525844949653,18.11484903850822,18.12436358586339,18.145805786994924,2016-10-09
2016-10-10,1440.0,18.147816318147367,0.029472331434116098,18.08477949026272,18.122803564563092,18.147803923813065,18.17289176589093,18.210647034497462,2016-10-10
2016-10-11,1440.0,18.195168240695608,0.00848123029353683,18.178694254333962,18.187832528898888,18.1950183708479,18.202472266962516,18.211784571038724,2016-10-11
2016-10-12,1440.0,18.185341412566814,0.009402243607742944,18.163854127286406,18.17818814377666,18.185245052356265,18.192321361431397,18.205945820207763,2016-10-12
2016-10-13,1440.0,18.16260761475818,0.011802645370973633,18.134273519165603,18.15431741471717,18.162418177339696,18.171166201049815,18.190642472266862,2016-10-13
2016-10-14,1440.0,18.155990165642937,0.009661918858715675,18.133850667834032,18.149024469809408,18.15605591860042,18.163517912873633,18.177950869913133,2016-10-14
2016-10-15,1440.0,18.164247816321584,0.008476115392586393,18.149281807931747,18.15700055709481,18.1645734763036,18.171641676688303,18.178692719685888,2016-10-15
2016-10-16,1440.0,18.174044193915122,0.009843604021406405,18.150922271792137,18.16713394761399,18.174029481773676,18.181243086651513,18.198472164456465,2016-10-16
2016-10-17,1440.0,18.173507869285473,0.010477225101524532,18.148730212813824,18.166284429248144,18.173272556903868,18.180895806863347,18.198100490087988,2016-10-17
2016-10-18,1440.0,18.151593504182635,0.010555912759461883,18.127432687519985,18.143918477211457,18.151357478225137,18.159138959322476,18.176765777817973,2016-10-18
2016-10-19,1440.0,18.169675817907365,0.01838929941872435,18.128016432171496,18.156038285636484,18.17007492684069,18.184117274114573,18.21233740839583,2016-10-19
2016-10-20,1440.0,18.212013045674155,0.010874538357131414,18.185312840845246,18.204392580874895,18.21192634109115,18.219919517052876,18.238679478926727,2016-10-20
2016-10-21,1440.0,18.22175967629557,0.008469738071585388,18.20513470569328,18.214354802670236,18.221687051469942,18.229040970133227,18.238860363663797,2016-10-21
2016-10-22,1440.0,18.218920451112012,0.008518821651403444,18.204705381117037,18.211683638157,18.218410726600773,18.226585801360695,18.23383537901536,2016-10-22
2016-10-23,1440.0,18.21594031701168,0.008558512261507513,18.19791889275752,18.208902955375294,18.21579377552468,18.22331116708325,18.23334564832401,2016-10-23
2016-10-24,1440.0,18.20139171948818,0.01069447623087675,18.175933839806,18.193548031940885,18.201482996864243,18.209370310867182,18.2260965731032,2016-10-24
2016-10-25,1440.0,18.19306155326249,0.008382080097166986,18.17579760831215,18.18615154073498,18.193139705808207,18.20039099073899,18.21009984501955,2016-10-25
2016-10-26,1440.0,18.2001887497584,0.008674945826521084,18.181718481197105,18.19305589105025,18.199872566427416,18.2074487840073,18.218802932978363,2016-10-26
2016-10-27,1440.0,18.19558362104478,0.00953994824437736,18.173779030652174,18.188599876731683,18.19574688489619,18.202539032052027,18.218399989537087,2016-10-27
2016-10-28,1440.0,18.183926191157475,0.008561522126963008,18.16731361316465,18.17660485332585,18.183774043304787,18.191352712057196,18.20080689996647,2016-10-28
2016-10-29,1440.0,18.183107033986136,0.008379725068396678,18.167015162836574,18.175701825070902,18.18306032806665,18.190206568036853,18.19904651300971,2016-10-29
2016-10-30,1440.0,18.174367045913716,0.010489697478260888,18.14953913030964,18.166816237100107,18.174420587669346,18.18212799412643,18.198370969100033,2016-10-30
2016-10-31,1440.0,18.16512433512728,0.008350339161823303,18.14942729860338,18.15792091996534,18.16521954578976,18.17222862452122,18.181014454330963,2016-10-31
2016-11-01,1440.0,18.16631329150526,0.008288949163124618,18.150839572171364,18.15922229550804,18.166301961951394,18.173370539701168,18.181281910056587,2016-11-01
2016-11-02,1440.0,18.160966883706333,0.008690178291173137,18.142530859717464,18.1538365776442,18.161014102314144,18.167972114783897,18.179332784756234,2016-11-02
2016-11-03,1440.0,18.16431899126459,0.009527974922622157,18.142672582375774,18.157317142077808,18.164547264291894,18.171428872582013,18.18606080924182,2016-11-03
2016-11-04,1440.0,18.17899683939933,0.009218096860835471,18.158426962881816,18.171948233242844,18.178690913274515,18.186197875200037,18.19998416386308,2016-11-04
2016-11-05,1440.0,18.185447539323373,0.008342244419878023,18.170957863588008,18.178204839045534,18.185685348224734,18.192488391656312,18.199993761347503,2016-11-05
2016-11-06,1440.0,18.178086553706905,0.009687231318498192,18.156415871219046,18.17073262457084,18.177911296989826,18.185672151526894,18.19931707682031,2016-11-06
2016-11-07,1440.0,18.12070447282763,0.03009761523549436,18.0588029693339,18.094679469805968,18.12156544770709,18.145496786687563,18.18426031685366,2016-11-07
2016-11-08,1440.0,18.08725443484628,0.012720746011501707,18.057398209404194,18.07857392186611,18.087019443150645,18.096122574027735,18.117329201956046,2016-11-08
2016-11-09,1440.0,18.17969276705783,0.04465092979334186,18.090602053104945,18.14170046781847,18.17995081667045,18.218513703178587,18.268609264835398,2016-11-09
2016-11-10,1440.0,18.347159509089682,0.05362026603395551,18.24422499872903,18.30195991917557,18.348171629250082,18.392413401118883,18.45253938377918,2016-11-10
2016-11-11,1440.0,18.41665206507853,0.015041535759801874,18.38104605251741,18.40584256977631,18.41710913604746,18.427631636396583,18.45280046235625,2016-11-11
2016-11-12,1440.0,18.395345750689067,0.008551849720444551,18.38048104977981,18.388230457307685,18.395194769759563,18.403020793535052,18.409890795384786,2016-11-12
2016-11-13,1440.0,18.44618864553978,0.030688551788805293,18.3824746131042,18.4206590559189,18.44618116093646,18.47205678062793,18.51000281237252,2016-11-13
2016-11-14,1440.0,18.479579915426392,0.013641304921486238,18.448604256659337,18.46924481557066,18.47941028945393,18.489560049550064,18.51136990508411,2016-11-14
2016-11-15,1440.0,18.49841323844722,0.023099778587675496,18.44929723438585,18.480029058344968,18.498538028305358,18.517743872110508,18.55006425374133,2016-11-15
2016-11-16,1440.0,18.515508625004603,0.014277478366040156,18.481783605911012,18.505303491878294,18.515675340882915,18.52535608202014,18.549333659951387,2016-11-16
2016-11-17,1440.0,18.521884228208123,0.01738104284251663,18.483165821823672,18.508988085894007,18.521785359551345,18.53480340495308,18.561546537364595,2016-11-17
2016-11-18,1440.0,18.556712558794914,0.00980011534691746,18.53388854349798,18.54956833877829,18.556703233006345,18.56374562332577,18.580073290711898,2016-11-18
2016-11-19,1440.0,18.56307170841996,0.008722897251989088,18.546557065397295,18.555600335712704,18.562878837558312,18.57035542649024,18.579732923049036,2016-11-19
2016-11-20,1440.0,18.567731173270314,0.00934285171433803,18.5472716134177,18.560242740470873,18.567794099492403,18.575009728822444,18.58963170064075,2016-11-20
2016-11-21,1440.0,18.60068553195477,0.017149103053681274,18.561250707765108,18.588201065774797,18.600955665449625,18.61342296000359,18.640007110582125,2016-11-21
2016-11-22,1440.0,18.689194783385524,0.0378734807876582,18.61326551624712,18.658509913359943,18.689246655926958,18.720802754897086,18.766504672855024,2016-11-22
2016-11-23,1440.0,18.737222535500564,0.012383457149619557,18.707976705228948,18.72792905451223,18.73749338145391,18.74618128753829,18.76645121695961,2016-11-23
2016-11-24,1440.0,18.69654010853353,0.017146760631968714,18.657316210762296,18.683150914137393,18.696566927328938,18.709189786285425,18.73512327632183,2016-11-24
2016-11-25,1440.0,18.662363876326065,0.00974891661191747,18.639422180831765,18.655071768730124,18.66217482002949,18.669835437779362,18.68472457608471,2016-11-25
2016-11-26,1440.0,18.654328065656884,0.008418913503705222,18.639224097976477,18.647223647713673,18.654128433496062,18.66158807783712,18.669054555400578,2016-11-26
2016-11-27,1440.0,18.66255887127385,0.009666176336721753,18.640221634899227,18.654925724381464,18.662852193382456,18.66970262957667,18.68367095643412,2016-11-27
2016-11-28,1440.0,18.67819755794383,0.009721677539791236,18.65730172839774,18.670449632251334,18.678040127862907,18.685641322447673,18.701109619321766,2016-11-28
2016-11-29,1440.0,18.677159995821594,0.010196329607860252,18.653848432092573,18.66922844515141,18.677035345128253,18.684806925258595,18.700625983232328,2016-11-29
2016-11-30,1440.0,18.63816907245342,0.0189036384646803,18.594274939055644,18.62368887890672,18.637513079690393,18.653542149496335,18.682119555782577,2016-11-30
2016-12-01,1440.0,18.567055421075054,0.025150455155714683,18.51424856543434,18.546357760116198,18.566838268719057,18.587861195032463,18.621178649554,2016-12-01
2016-12-02,1440.0,18.524739377870876,0.008611658984740079,18.50754896981148,18.517545239986397,18.524792881334363,18.532217203970973,18.541472102637886,2016-12-02
2016-12-03,1440.0,18.521032320527922,0.008590153802554118,18.505451288932203,18.513532446377425,18.521137225066106,18.528296575644113,18.536883318626824,2016-12-03
2016-12-04,1440.0,18.5285290154367,0.00973917014660707,18.506617431787948,18.521363042739488,18.528676810581576,18.535596663007418,18.551309002713033,2016-12-04
2016-12-05,1440.0,18.48471717632153,0.030908205765940115,18.419618747466284,18.457940269317902,18.484429003420903,18.510373854266604,18.54980852919772,2016-12-05
2016-12-06,1440.0,18.406896028859542,0.017549343023571116,18.36592638890133,18.39434142752418,18.40694052922437,18.419862363978492,18.446288002662264,2016-12-06
2016-12-07,1440.0,18.36865460162979,0.010762568997287772,18.344302711546508,18.36079242812344,18.368861580627772,18.375858092701403,18.393524833030728,2016-12-07
2016-12-08,1440.0,18.36892852126951,0.011006004887446756,18.343638265520166,18.360910030633022,18.368566421631428,18.3769553430498,18.39493344971027,2016-12-08
2016-12-09,1440.0,18.375225944456325,0.009384494079574196,18.35498514846336,18.367654964535348,18.37507926544471,18.38299403112546,18.394607180173317,2016-12-09
2016-12-10,1440.0,18.3698884556085,0.0084012048547637,18.35498061933252,18.36302944527909,18.369593423206986,18.376744314543945,18.385653492038898,2016-12-10
2016-12-11,1440.0,18.360156950299498,0.010433819719584871,18.33599489878754,18.35247941045266,18.36021309573627,18.36777901102525,18.38532591607001,2016-12-11
2016-12-12,1440.0,18.36352045852138,0.011353322086898071,18.335734370960623,18.355632399877724,18.363337272411965,18.37182312949978,18.391377078003934,2016-12-12
2016-12-13,1440.0,18.372991834875773,0.008869738790158841,18.354882224675702,18.365851341399235,18.372446375580004,18.380396745149895,18.391723370313674,2016-12-13
2016-12-14,1440.0,18.428088570832436,0.035478283976860814,18.358954678902162,18.39891262927751,18.42793925586703,18.458491544457654,18.501974426286093,2016-12-14
2016-12-15,1440.0,18.47777607263549,0.010578859055233366,18.453880301913628,18.469840520871585,18.47746681164827,18.486032048122276,18.501902748160152,2016-12-15
2016-12-16,1440.0,18.468809072104445,0.0086326493877705,18.453482065082213,18.461290755565006,18.46864402361321,18.476013760608968,18.485276935351745,2016-12-16
2016-12-17,1440.0,18.470481694460243,0.008377272864884046,18.45601475636606,18.46330455508759,18.470324259603515,18.47747767070679,18.485538857689093,2016-12-17
2016-12-18,1440.0,18.470391459850735,0.008421350750823035,18.45473614187971,18.46333529742173,18.47027340387224,18.477384074279165,18.485535801177782,2016-12-18
2016-12-19,1440.0,18.492587415832094,0.01576039361078434,18.456474930176075,18.481233942624534,18.493045148307303,18.50395816406833,18.529645582748362,2016-12-19
2016-12-20,1440.0,18.48939157885305,0.017325157640528596,18.448415731238228,18.476226956751905,18.489411293752802,18.502392358311354,18.527555377956613,2016-12-20
2016-12-21,1440.0,18.47104778170341,0.009728086795284209,18.448855842315094,18.463525264665673,18.470980015942665,18.478507661148992,18.49240889305305,2016-12-21
2016-12-22,1440.0,18.476729906390702,0.008849888266262809,18.459920781062763,18.468948179804013,18.476699912207366,18.484427823869908,18.493051457771106,2016-12-22
2016-12-23,1440.0,18.47338228913971,0.008598209896167192,18.458079201834675,18.465645526526366,18.473679166901086,18.48074946793158,18.48874415454358,2016-12-23
2016-12-24,1440.0,18.473137306332912,0.008452176220965803,18.45787809172877,18.466191941186853,18.473219260472625,18.48065368297051,18.48740736698893,2016-12-24
2016-12-25,1440.0,18.462573076615648,0.010160922785712678,18.438561634092732,18.455301047524458,18.46235256790506,18.469912463630298,18.48672376820154,2016-12-25
2016-12-26,1440.0,18.48268038059,0.019479553395220273,18.43953540353354,18.467430259554387,18.482902192388572,18.49753455985458,18.52526022118489,2016-12-26
2016-12-27,1440.0,18.541253077922534,0.018600158426728675,18.49828005721123,18.526958559782784,18.54149353577628,18.555748683204406,18.5819423643858,2016-12-27
2016-12-28,1440.0,18.53093855904048,0.024511505680551236,18.47720174373341,18.511393554484236,18.530336904790992,18.550989349763174,18.584176234294954,2016-12-28
2016-12-29,1440.0,18.488990066535333,0.008472260436563045,18.47390784778675,18.481788619406203,18.48878062078066,18.49612776999943,18.505567390543906,2016-12-29
2016-12-30,1440.0,18.49490274149923,0.00929994014043171,18.473744775261586,18.48775304958871,18.49499811001528,18.50221733897223,18.515563706524503,2016-12-30
2016-12-31,1440.0,18.501275644604313,0.008527942251148085,18.48688484684098,18.493977814364477,18.50114548091363,18.50870905998184,18.516452748211442,2016-12-31
2017-01-01,1440.0,18.527128763132175,0.01669806425924751,18.487503802114233,18.514785350275897,18.52750150573664,18.539800696660315,18.56678141720213,2017-01-01
2017-01-02,1440.0,18.58214827198546,0.019028994343949356,18.53946145375325,18.56705774859824,18.582774869217815,18.59722249168473,18.624687704062666,2017-01-02
2017-01-03,1440.0,18.5493330420553,0.036906591850169514,18.473483066867033,18.51930357575589,18.549422494096167,18.57943120196625,18.62503081611168,2017-01-03
2017-01-04,1440.0,18.467921409220537,0.014418367693310334,18.434468190910046,18.45761896731969,18.46794410058122,18.47896812322872,18.500945584022254,2017-01-04
2017-01-05,1440.0,18.495291134608024,0.028951503372698296,18.434390597751182,18.471663630052056,18.494862444147714,18.519112637845094,18.557214984266967,2017-01-05
2017-01-06,1440.0,18.54447757477649,0.008403302312965872,18.528939435738785,18.53743447641459,18.54485245652851,18.551324400679523,18.559576045311502,2017-01-06
2017-01-07,1440.0,18.54802101661624,0.0086019196314735,18.53055970640618,18.541004533184623,18.54794413254546,18.55511012138971,18.56608473800167,2017-01-07
2017-01-08,1440.0,18.544672160687657,0.009420488397005926,18.523553894128433,18.537093523877086,18.54448301825935,18.552208153392208,18.56581486140661,2017-01-08
2017-01-09,1440.0,18.562009660162524,0.016516056827569427,18.5237034687132,18.54971730404291,18.561602756423863,18.575013791711015,18.59868156452275,2017-01-09
2017-01-10,1440.0,18.58777847328209,0.008668991192074448,18.571450965272348,18.580154951951066,18.58781847434598,18.595402176791147,18.604330919241995,2017-01-10
2017-01-11,1440.0,18.550099222524214,0.024391771226058706,18.495611574999767,18.52943624209056,18.55082943727909,18.569121249573982,18.602285789337444,2017-01-11
2017-01-12,1440.0,18.535096486246758,0.016863056653112746,18.4961110531298,18.52248955548142,18.534790379916622,18.547925869702915,18.57474381090823,2017-01-12
2017-01-13,1440.0,18.5618569622171,0.008595971780839604,18.5457251299282,18.55455609662217,18.561826693331184,18.56918196389499,18.577041703716688,2017-01-13
2017-01-14,1440.0,18.560612440532314,0.008444896162648948,18.544389674086272,18.55311514972386,18.560947196150963,18.56795257125052,18.5770517727359,2017-01-14
2017-01-15,1440.0,18.54845044936538,0.010347649311957636,18.52403703308743,18.540885923660284,18.548359204439393,18.555825696726373,18.572089592435752,2017-01-15
2017-01-16,1440.0,18.514466700777614,0.016272070307795993,18.47695269949741,18.50303881857862,18.514661784726954,18.52681178045359,18.55094760719311,2017-01-16
2017-01-17,1440.0,18.518507647202743,0.017873207592757567,18.47747196467864,18.504871245136073,18.518628589643853,18.53211950311519,18.560115324952392,2017-01-17
2017-01-18,1440.0,18.542547077763178,0.008721762591177452,18.525364733696925,18.535030115185045,18.542913186690317,18.549787742764437,18.55990028134481,2017-01-18
2017-01-19,1440.0,18.532955314399274,0.00958434406046775,18.511907931695426,18.52520763930366,18.533228312196044,18.540536338429334,18.553601439929434,2017-01-19
2017-01-20,1440.0,18.530630853822814,0.009082616520737646,18.51137266842801,18.523276366230164,18.530568887418386,18.537899811709014,18.55023651404111,2017-01-20
2017-01-21,1440.0,18.534705005467096,0.00852288915943834,18.519363215098977,18.526993171017445,18.53454190132257,18.54199718059836,18.55055024389417,2017-01-21
2017-01-22,1440.0,18.536713097279225,0.008798471219816733,18.519562727271282,18.52887349375845,18.536710623908647,18.544127029390243,18.554804331546862,2017-01-22
2017-01-23,1440.0,18.54422290617526,0.00893618750828697,18.52628508406152,18.536923948901176,18.544107274354324,18.551627909624333,18.563428100063028,2017-01-23
2017-01-24,1440.0,18.536893152453906,0.011181907266710063,18.510683104093488,18.529255619830302,18.536810545453974,18.54468415970438,18.56268193930133,2017-01-24
2017-01-25,1440.0,18.543367504516986,0.013747921487495884,18.510233040560536,18.53390358579281,18.543441412443503,18.552858111760667,18.57402192009016,2017-01-25
2017-01-26,1440.0,18.547434351899813,0.012132339182374597,18.518506013967503,18.538963268166277,18.547621390424588,18.55618527809832,18.576764845691184,2017-01-26
2017-01-27,1440.0,18.536988735845508,0.009138887727197929,18.517982617212546,18.52905600930304,18.536873564031314,18.544430654246028,18.555626344596806,2017-01-27
2017-01-28,1440.0,18.541896755730246,0.008640875902784284,18.527262988707765,18.534077012541754,18.541713268451304,18.549527917826197,18.556892533978,2017-01-28
2017-01-29,1440.0,18.501620835346763,0.025326430771121563,18.448025887276508,18.481174212612455,18.502111830307413,18.522262395852596,18.55616623151224,2017-01-29
2017-01-30,1440.0,18.41781904518242,0.026359098379653268,18.360466579304983,18.396054756945166,18.41757823123718,18.439794533397293,18.474540265326915,2017-01-30
2017-01-31,1440.0,18.37065550145793,0.008740388537179063,18.352644415106877,18.363493243200185,18.370534751614038,18.377897585752688,18.388348441933942,2017-01-31
2017-02-01,1440.0,18.332821814423216,0.021617690046426417,18.28587913149172,18.31567714305072,18.332554330204072,18.350373958969314,18.381294426877172,2017-02-01
2017-02-02,1440.0,18.288772763642672,0.010225351283406852,18.26462007682818,18.281624749856,18.288647646876584,18.295948218536356,18.311939424230168,2017-02-02
2017-02-03,1440.0,18.28509551213852,0.009193255206419795,18.264271714656246,18.277804173087013,18.285145166238753,18.292532826810646,18.305412102668107,2017-02-03
2017-02-04,1440.0,18.288388163865555,0.008518633482953819,18.272085525739747,18.28119388906045,18.288241033505507,18.295375625776067,18.305530250231897,2017-02-04
2017-02-05,1440.0,18.291262629066097,0.008959410676726,18.271785214857765,18.284010661074447,18.291147057941,18.298808772762094,18.31069128853632,2017-02-05
2017-02-06,1440.0,18.316641220215374,0.014458440025943358,18.282457693650436,18.305707809369395,18.31657419429115,18.327329243414063,18.35069518542089,2017-02-06
2017-02-07,1440.0,18.29595996039338,0.02534786258202309,18.241799782623502,18.274563409018175,18.295665882065393,18.317053434129857,18.349447868097037,2017-02-07
2017-02-08,1440.0,18.21317839536071,0.025585788474078528,18.159219152349323,18.192531988654558,18.213255782191915,18.233990244846204,18.26733644085529,2017-02-08
2017-02-09,1440.0,18.183783567378608,0.010996452787373557,18.158135441890856,18.175595864719433,18.183723353540195,18.19204474574288,18.209071577700275,2017-02-09
2017-02-10,1440.0,18.197858529710164,0.008425406724758317,18.180687586370144,18.191188628397956,18.197661345232042,18.205014397429164,18.21522111466184,2017-02-10
2017-02-11,1440.0,18.201168455649466,0.008315500194693258,18.186188100073252,18.194279831861948,18.201172676973624,18.208601233776747,18.215350022988275,2017-02-11
2017-02-12,1440.0,18.220691711851508,0.014371642757952708,18.18749226875781,18.21008871579094,18.220773877565744,18.231219208909092,18.254446284013106,2017-02-12
2017-02-13,1440.0,18.225298462888464,0.012406659306430009,18.197033462432586,18.21662421565766,18.225821266131163,18.234277033022963,18.254644105390412,2017-02-13
2017-02-14,1440.0,18.20465866791412,0.009129375614924792,18.18540764497572,18.19734264295272,18.20460659167369,18.212229680819753,18.224014430869428,2017-02-14
2017-02-15,1440.0,18.238667782530925,0.024592408003035263,18.185636328213395,18.218352612392124,18.238306667530388,18.259192975974557,18.29191912742673,2017-02-15
2017-02-16,1440.0,18.273903736833812,0.008920256578868326,18.254844198901864,18.266362931986777,18.274237640193924,18.281131565186236,18.292610082933393,2017-02-16
2017-02-17,1440.0,18.26643564829389,0.008518878354984685,18.249151561966574,18.25934282493444,18.266542800537536,18.273889885110417,18.283115995979205,2017-02-17
2017-02-18,1440.0,18.26299214316147,0.008407600001294329,18.247829834635727,18.2556099074266,18.263311840951044,18.27002080394711,18.27785382432204,2017-02-18
2017-02-19,1440.0,18.239204413150212,0.015758211161948636,18.202502566414235,18.227478697015222,18.2387186620526,18.250578598746664,18.2764264378218,2017-02-19
2017-02-20,1440.0,18.232172831695102,0.012173578223177248,18.20411424572451,18.222836461561727,18.232188975858385,18.24089020048234,18.262553162221373,2017-02-20
2017-02-21,1440.0,18.242701077388656,0.009145791409242031,18.223451701166294,18.235381572056617,18.242486882391656,18.250327052762596,18.262534172037395,2017-02-21
2017-02-22,1440.0,18.19785575979985,0.02440922197944141,18.14384008705368,18.177891926274626,18.198559527571238,18.217765435836,18.25085764557586,2017-02-22
2017-02-23,1440.0,18.15983925883387,0.008548566339310773,18.14320706335434,18.15242959705069,18.160254027090247,18.1671947768205,18.17560606510254,2017-02-23
2017-02-24,1440.0,18.153609734217635,0.009739587996835018,18.13211436630771,18.145888799280556,18.15346119375303,18.161227285793252,18.17543063868079,2017-02-24
2017-02-25,1440.0,18.145837012375253,0.00837211569695157,18.131538418063812,18.13863262834252,18.145668482842638,18.15303165750143,18.160560251315893,2017-02-25
2017-02-26,1440.0,18.153686760794262,0.009597240011989814,18.132326673451427,18.146459977768792,18.15357458363637,18.16106353061653,18.17528770426405,2017-02-26
2017-02-27,1440.0,18.159115951805926,0.008599717590988905,18.14218778954831,18.151798805812035,18.158991505264844,18.166678836182964,18.17533323310491,2017-02-27
2017-02-28,1440.0,18.16928294888658,0.011077932450607092,18.142803996375807,18.161262376411926,18.16938721597539,18.17697494032629,18.1957652026578,2017-02-28
2017-03-01,1440.0,18.185835516341278,0.008587973278142862,18.168178989270785,18.178620059983125,18.18571332457909,18.193209846534327,18.20287996753558,2017-03-01
2017-03-02,1440.0,18.186725622333846,0.00842762204919783,18.170444036105607,18.179563007713508,18.186616733952057,18.19384747844083,18.20356974518672,2017-03-02
2017-03-03,1440.0,18.184639921927694,0.008503133614717618,18.169132972120224,18.17718714627114,18.184908478224095,18.191877430668427,18.199277461111407,2017-03-03
2017-03-04,1440.0,18.18350760721055,0.008281228884569726,18.16890245380135,18.176533632899996,18.18348871890773,18.190645886788808,18.197966647140127,2017-03-04
2017-03-05,1440.0,18.164115576271705,0.01411447550650255,18.13132230538765,18.153955218979732,18.16411921727363,18.174428282989812,18.196802214995802,2017-03-05
2017-03-06,1440.0,18.142916665243682,0.008555015930925801,18.12662748451217,18.13560861778133,18.143142100888667,18.150185095869197,18.15903242705946,2017-03-06
