20,USER_20,HKD,9.18733781,9209
21,USER_21,NOK,7.821200774,7997
21,USER_21,NOK,7.767085691,8292
21,USER_21,MXN,3.562059982,9267
22,USER_22,CZK,3.036381258,1788
22,USER_22,THB,2.352623932,3423
22,USER_22,THB,2.316413842,3356
22,USER_22,AUD,48.40428932,5781
22,USER_22,AUD,48.38457963,4028
22,USER_22,AUD,47.75574537,3572
23,USER_23,NZD,45.54094363,7161
23,USER_23,NZD,45.29213415,8293
23,USER_23,NZD,44.8324825,5349
23,USER_23,HKD,9.060947696,4587
23,USER_23,HKD,9.098523426,1510
23,USER_23,HKD,9.119878213,5683
23,USER_23,THB,2.316802619,2598
24,USER_24,CAD,53.78191272,7363
24,USER_24,CAD,53.12868856,3886
24,USER_24,CAD,53.32481028,1364
24,USER_24,USD,71.9654989,9381
24,USER_24,USD,71.43958655,7927
24,USER_24,USD,70.94429877,1357
24,USER_24,HKD,9.188432734,4242
25,USER_25,NOK,7.910159423,8332
25,USER_25,NOK,7.832285949,7798
25,USER_25,NOK,7.845528947,2208
26,USER_26,EUR,78.341583,7091
26,USER_26,EUR,79.19219459,4271
27,USER_27,NZD,45.36074432,4281
27,USER_27,USD,71.46037029,6253
27,USER_27,USD,71.29269552,5225
27,USER_27,USD,70.99079179,9983
27,USER_27,HKD,9.072976798,7482
28,USER_28,SGD,51.3530419,9474
28,USER_28,SGD,51.12524556,3386
28,USER_28,SGD,51.50454508,1798
28,USER_28,NOK,7.771081105,8232
28,USER_28,NOK,7.90659837,8971
28,USER_28,NOK,7.770135249,1961
28,USER_28,AED,19.31383994,1970
29,USER_29,NZD,45.06949615,4300
29,USER_29,HKD,9.142179357,7901
29,USER_29,HKD,9.128122431,2164
29,USER_29,GBP,85.54743669,2793
30,USER_30,SGD,51.09269833,4525
30,USER_30,GBP,85.60323283,9337
31,USER_31,EUR,79.1498686,2544
31,USER_31,EUR,78.10596118,5996
32,USER_32,AUD,48.59990098,1424
32,USER_32,AUD,48.42457024,2024
32,USER_32,AUD,48.65321343,2874
32,USER_32,NOK,7.837895237,5192
32,USER_32,NOK,7.922985438,8145
32,USER_32,NOK,7.900847638,7491
32,USER_32,HKD,9.02098098,5711
32,USER_32,HKD,9.053109728,1533
33,USER_33,AED,19.41953965,6998
33,USER_33,AED,19.48546003,4561
33,USER_33,AED,19.41902804,9174
34,USER_34,CZK,3.057679853,8382
34,USER_34,CZK,3.059366338,7518
34,USER_34,CZK,3.017990392,9533
34,USER_34,SGD,51.29340855,7624
34,USER_34,SGD,51.80989481,9633
34,USER_34,NOK,7.910303411,3290
34,USER_34,NOK,7.880328564,6346
34,USER_34,NOK,7.86625293,2927
35,USER_35,SGD,51.7656957,3011
35,USER_35,SGD,51.11710203,3298
36,USER_36,EUR,78.94933786,3835
36,USER_36,EUR,77.63726519,7358
37,USER_37,CZK,3.057667254,4512
37,USER_37,THB,2.317044455,5097
37,USER_37,JPY,0.669160466,3502
37,USER_37,JPY,0.676738173,4009
38,USER_38,USD,71.79094924,7524
38,USER_38,EUR,78.26364114,4438
38,USER_38,GBP,86.03543239,7383
38,USER_38,GBP,87.09871186,9705
39,USER_39,NZD,44.70971033,9102
40,USER_40,NZD,45.44507432,6086
40,USER_40,NZD,45.15811416,4205
40,USER_40,AED,19.52067635,4540
41,USER_41,CZK,3.051793838,1967
41,USER_41,CZK,3.048908824,8396
41,USER_41,CZK,3.01726357,8574
41,USER_41,AUD,47.88556333,3039
41,USER_41,EUR,78.69945423,1792
41,USER_41,EUR,77.91545491,1657
41,USER_41,EUR,77.68605068,7326
42,USER_42,NZD,45.16427755,5088
42,USER_42,NZD,45.19839469,4273
42,USER_42,NZD,44.87864719,8397
42,USER_42,EUR,77.78559428,5562
43,USER_43,SGD,51.34739519,9416
43,USER_43,SGD,51.6553076,4188
43,USER_43,SGD,51.47728054,7864
43,USER_43,HKD,9.164919698,3110
43,USER_43,HKD,9.129634518,5063
43,USER_43,HKD,9.06445196,2086
44,USER_44,AUD,48.62043164,3501
44,USER_44,CAD,53.58217182,7064
44,USER_44,CAD,53.41459011,6925
44,USER_44,CAD,54.02657649,9915
44,USER_44,HKD,9.052328412,9992
44,USER_44,HKD,9.055660584,9600
44,USER_44,HKD,9.104577808,6730
45,USER_45,SGD,51.83479374,1314
45,USER_45,AED,19.35007638,3834
45,USER_45,AED,19.47883461,9670
46,USER_46,AUD,48.04832686,9773
46,USER_46,CZK,3.065385805,6147
46,USER_46,CZK,3.046112725,5378
46,USER_46,CZK,3.035294295,4463
46,USER_46,EUR,77.89659775,1797
47,USER_47,JPY,0.678638579,1697
47,USER_47,JPY,0.673573881,9208
47,USER_47,JPY,0.677190612,4323
47,USER_47,NOK,7.785058096,6967
47,USER_47,NOK,7.771944525,9355
47,USER_47,HKD,9.05902012,4085
48,USER_48,NOK,7.818314232,6959
48,USER_48,AED,19.44229523,4744
48,USER_48,AED,19.4776385,5292
48,USER_48,THB,2.333686184,8884
49,USER_49,GBP,85.96328805,5978
49,USER_49,GBP,86.360835,6296
49,USER_49,EUR,77.66881729,2796
50,USER_50,USD,70.9566104,8729
50,USER_50,USD,71.82032156,6040
50,USER_50,AUD,48.16040347,5551
50,USER_50,AUD,47.95841632,6895
50,USER_50,AUD,48.41526372,9127
51,USER_51,USD,71.5062155,3813
51,USER_51,USD,71.77707835,8061
51,USER_51,NOK,7.902666133,7180
52,USER_52,NOK,7.790151447,8075
53,USER_53,CAD,53.50947281,2941
53,USER_53,CAD,53.4638403,8328
53,USER_53,CAD,53.28888996,4437
53,USER_53,NOK,7.874273646,6723
53,USER_53,NOK,7.788823344,4377
54,USER_54,AED,19.47833855,9453
54,USER_54,AED,19.4983408,1660
54,USER_54,USD,71.88920356,7868
54,USER_54,USD,72.08687635,4265
54,USER_54,AUD,48.71518727,6001
55,USER_55,MXN,3.57559615,1746
55,USER_55,MXN,3.584226945,6710
55,USER_55,MXN,3.539216047,1125
55,USER_55,JPY,0.676435331,2516
55,USER_55,JPY,0.679629294,3679
55,USER_55,JPY,0.678126952,9657
56,USER_56,USD,71.15407779,3798
56,USER_56,USD,72.13642002,3691
56,USER_56,USD,71.14514885,3496
57,USER_57,NOK,7.831040222,5274
57,USER_57,NOK,7.838843633,4396
57,USER_57,NOK,7.869409188,6005
57,USER_57,AED,19.48294761,3271
57,USER_57,AED,19.48889565,2758
57,USER_57,AED,19.4102126,5492
58,USER_58,JPY,0.676030392,8623
58,USER_58,JPY,0.676770736,6213
58,USER_58,JPY,0.669551836,8497
58,USER_58,MXN,3.540049382,8905
58,USER_58,THB,2.344335315,5999
58,USER_58,THB,2.340158299,3298
59,USER_59,CAD,53.72845174,2413
59,USER_59,CAD,53.37047364,8365
60,USER_60,THB,2.337267277,8806
60,USER_60,AUD,48.44653596,4931
60,USER_60,AUD,48.25459246,8689
60,USER_60,AUD,48.55406891,5507
60,USER_60,AED,19.31013358,6276
61,USER_61,NZD,44.93254215,8548
61,USER_61,NZD,45.47635762,6374
61,USER_61,CAD,53.71887986,7390
61,USER_61,CAD,54.14706602,4484
61,USER_61,AUD,48.5383989,4138
62,USER_62,MXN,3.551904475,1484
62,USER_62,MXN,3.539603521,2975
62,USER_62,MXN,3.602134335,6421
62,USER_62,CAD,53.69334741,5010
62,USER_62,CAD,53.49170388,4015
62,USER_62,CAD,53.26737802,7481
63,USER_63,MXN,3.558866149,7853
63,USER_63,MXN,3.605089164,2167
63,USER_63,JPY,0.677238148,3561
63,USER_63,JPY,0.672039372,2433
63,USER_63,AUD,48.23177261,3820
64,USER_64,CZK,3.042188533,8310
64,USER_64,CZK,3.032210326,4589
64,USER_64,CZK,3.013279044,3650
64,USER_64,THB,2.345063257,5760
64,USER_64,THB,2.339793985,2426
64,USER_64,THB,2.336956736,7384
65,USER_65,MXN,3.603117357,5042
65,USER_65,MXN,3.538983013,2821
65,USER_65,MXN,3.568459888,1170
66,USER_66,USD,72.0362239,8684
66,USER_66,USD,72.22933533,2893
66,USER_66,USD,72.11045168,4070
67,USER_67,NZD,45.56010433,5281
67,USER_67,NZD,45.57528222,6998
67,USER_67,NZD,45.2525834,5561
67,USER_67,JPY,0.679415834,2353
67,USER_67,JPY,0.669660794,7142
67,USER_67,CZK,3.065185565,6606
67,USER_67,CZK,3.020081616,3149
67,USER_67,CZK,3.038424073,1158
68,USER_68,CZK,3.010245724,6948
68,USER_68,CZK,3.010760278,3748
68,USER_68,CZK,3.01791359,7611
68,USER_68,HKD,9.063052465,9579
68,USER_68,HKD,9.143567075,8907
68,USER_68,NOK,7.767334744,1765
68,USER_68,NOK,7.775763344,8974
68,USER_68,NOK,7.903317916,4519
69,USER_69,NZD,45.51268176,2288
69,USER_69,NZD,44.78016802,5500
70,USER_70,EUR,78.75577376,9772
70,USER_70,EUR,77.86060244,8616
70,USER_70,EUR,78.95677184,9378
70,USER_70,GBP,86.01424844,2971
70,USER_70,GBP,86.10396415,8430
70,USER_70,GBP,86.0876989,9303
70,USER_70,SGD,50.9494345,4053
70,USER_70,SGD,51.09860872,9129
70,USER_70,SGD,51.24942597,7226
71,USER_71,CAD,53.98046592,8632
71,USER_71,CAD,53.5401073,4555
71,USER_71,AUD,48.37179029,3195
71,USER_71,GBP,86.08652051,6905
72,USER_72,AED,19.52928383,3211
73,USER_73,GBP,86.95131535,6437
73,USER_73,AED,19.39104639,7190
73,USER_73,AED,19.61578906,3304
73,USER_73,AUD,48.37934499,5415
73,USER_73,AUD,48.5675673,9103
74,USER_74,CZK,3.029104021,2404
74,USER_74,NOK,7.787591332,8622
74,USER_74,HKD,9.146658744,6567
74,USER_74,HKD,9.144453994,2489
75,USER_75,THB,2.342984479,1243
75,USER_75,THB,2.35435345,4984
76,USER_76,USD,71.42592085,4474
76,USER_76,USD,71.06913294,6384
76,USER_76,JPY,0.678472333,1428
77,USER_77,MXN,3.593557704,1924
77,USER_77,MXN,3.564376268,3257
77,USER_77,MXN,3.587037588,3393
78,USER_78,CAD,53.1256107,2937
79,USER_79,NOK,7.914034768,5420
79,USER_79,NOK,7.895833636,7207
79,USER_79,JPY,0.676005396,8477
79,USER_79,MXN,3.587675235,9947
79,USER_79,MXN,3.604278814,4845
80,USER_80,NOK,7.817984099,7594
81,USER_81,USD,71.91833236,9718
81,USER_81,USD,70.87273648,8085
81,USER_81,AUD,48.63069633,2361
81,USER_81,AUD,48.37974703,7499
81,USER_81,GBP,86.1453374,4329
81,USER_81,GBP,85.66467529,6472
81,USER_81,GBP,86.03656019,5123
82,USER_82,CZK,3.034896616,9558
82,USER_82,NZD,44.81545335,4954
83,USER_83,EUR,77.63539619,4308
83,USER_83,JPY,0.68005215,8908
83,USER_83,AUD,48.51331494,9717
84,USER_84,AED,19.27346754,5080
84,USER_84,AED,19.27326661,6972
85,USER_85,CAD,53.60470781,5499
85,USER_85,GBP,86.27797954,5952
85,USER_85,GBP,86.27113815,6370
85,USER_85,GBP,87.07562951,1369
85,USER_85,CZK,3.039686565,3674
86,USER_86,HKD,9.183013564,4181
86,USER_86,HKD,9.098437861,3456
86,USER_86,HKD,9.114638816,7424
86,USER_86,SGD,51.03955918,9332
86,USER_86,SGD,51.8276601,1449
86,USER_86,SGD,51.87913326,5615
86,USER_86,NZD,44.90026215,9353
86,USER_86,NZD,44.79287771,8722
87,USER_87,CAD,53.4792532,7067
87,USER_87,CAD,53.49827012,4870
88,USER_88,NOK,7.862700627,7802
88,USER_88,NOK,7.817678569,9697
88,USER_88,AED,19.4418987,9768
89,USER_89,NOK,7.842440552,7370
89,USER_89,NOK,7.81996377,7566
89,USER_89,USD,72.06978061,4583
89,USER_89,USD,71.20635077,2405
89,USER_89,USD,71.44375067,4929
90,USER_90,CAD,53.75420544,3563
90,USER_90,HKD,9.083724834,6639
90,USER_90,HKD,9.034232601,5728
91,USER_91,GBP,86.47911383,8474
91,USER_91,GBP,85.63220014,7672
91,USER_91,GBP,87.20385748,5618
91,USER_91,HKD,9.026706176,2823
91,USER_91,HKD,9.067838002,1199
91,USER_91,HKD,9.181945722,9166
92,USER_92,CAD,53.84520158,6523
92,USER_92,GBP,85.55902763,6974
92,USER_92,GBP,87.04198768,1529
92,USER_92,GBP,86.80127204,3349
92,USER_92,USD,71.49173083,1045
93,USER_93,AUD,47.7605054,6941
93,USER_93,AUD,48.34880487,4353
93,USER_93,AUD,47.95737951,2433
93,USER_93,NZD,45.2995054,6911
93,USER_93,HKD,9.191656624,2969
93,USER_93,HKD,9.194929164,8206
94,USER_94,NOK,7.899928251,7257
95,USER_95,HKD,9.095826835,3962
95,USER_95,HKD,9.09740934,2635
95,USER_95,HKD,9.173435471,1327
95,USER_95,NOK,7.924801569,3785
95,USER_95,NOK,7.872167427,6927
95,USER_95,NZD,44.86721122,4824
95,USER_95,NZD,45.43752375,9435
96,USER_96,JPY,0.676320175,9580
96,USER_96,JPY,0.672029328,9654
96,USER_96,JPY,0.680319989,4395
96,USER_96,CZK,3.059049418,4636
96,USER_96,CZK,3.012313762,7926
97,USER_97,THB,2.334060152,4482
97,USER_97,THB,2.355813063,1901
98,USER_98,SGD,51.62357912,6733
98,USER_98,SGD,51.6323875,9083
99,USER_99,CAD,53.25203022,8682
99,USER_99,CAD,53.3968077,2417
99,USER_99,HKD,9.048822212,7525
99,USER_99,HKD,9.041938917,4051
99,USER_99,AED,19.29378997,1434
99,USER_99,AED,19.38686497,6056
99,USER_99,AED,19.50718078,6715
100,USER_100,NZD,44.74451271,5637
100,USER_100,NZD,45.19490046,5810
100,USER_100,THB,2.343599573,2231
100,USER_100,SGD,51.2453793,8922
100,USER_100,SGD,51.11868514,6585
101,USER_101,AUD,48.48525622,4024
101,USER_101,AUD,48.26598018,8807
101,USER_101,AUD,48.16142107,2551
102,USER_102,JPY,0.669305299,4055
103,USER_103,AUD,48.3319063,6833
103,USER_103,AUD,48.33408875,2986
104,USER_104,THB,2.337706974,9912
104,USER_104,THB,2.31240352,3805
104,USER_104,THB,2.343064781,4973
104,USER_104,CAD,53.9185608,4971
105,USER_105,NZD,44.90276813,6852
105,USER_105,NZD,45.12186754,1239
105,USER_105,GBP,86.10588653,4221
105,USER_105,GBP,86.37425057,4146
105,USER_105,GBP,86.48513312,1120
106,USER_106,NOK,7.811052824,1913
106,USER_106,NOK,7.915500798,8085
106,USER_106,MXN,3.583282506,4539
106,USER_106,MXN,3.603781962,5367
107,USER_107,CAD,53.42541026,3545
107,USER_107,CAD,53.38796152,6916
107,USER_107,CAD,53.59283649,1686
107,USER_107,CZK,3.018866692,5081
107,USER_107,CZK,3.05864339,8831
107,USER_107,CZK,3.059948533,9645
108,USER_108,AUD,48.34909699,7360
108,USER_108,AUD,48.48592369,7154
108,USER_108,AUD,47.97210085,2913
109,USER_109,SGD,51.1706146,1084
109,USER_109,SGD,51.0278583,9411
110,USER_110,USD,71.49852666,1715
110,USER_110,CAD,54.06518699,7789
110,USER_110,CAD,53.31373447,2145
110,USER_110,AED,19.41945098,9467
110,USER_110,AED,19.36986773,6649
110,USER_110,AED,19.44808493,6424
111,USER_111,USD,72.08959614,6139
111,USER_111,USD,70.83731037,8514
111,USER_111,SGD,51.50653158,2009
112,USER_112,NOK,7.802743305,2602
112,USER_112,NOK,7.816926033,7851
112,USER_112,HKD,9.053611096,4599
112,USER_112,HKD,9.037519621,9819
112,USER_112,GBP,86.29956956,3238
112,USER_112,GBP,87.2191573,4058
112,USER_112,GBP,85.95046244,7126
113,USER_113,THB,2.333865816,2741
113,USER_113,THB,2.333498183,9311
114,USER_114,EUR,77.96436056,9696
114,USER_114,NZD,45.07675406,9841
114,USER_114,GBP,86.51499216,8543
115,USER_115,CAD,53.47503388,7266
115,USER_115,CAD,53.54686275,9820
115,USER_115,THB,2.351482257,5304
115,USER_115,THB,2.332683577,9690
115,USER_115,JPY,0.671687652,1085
116,USER_116,JPY,0.67235441,1269
117,USER_117,AUD,48.03348243,3718
117,USER_117,AUD,47.80715554,7263
117,USER_117,CAD,53.91181183,3158
117,USER_117,CAD,53.20682189,5710
118,USER_118,THB,2.344116984,7858
118,USER_118,THB,2.35264632,5770
119,USER_119,CZK,3.018395482,7003
119,USER_119,CZK,3.026475231,6539
119,USER_119,CZK,3.046004077,9209
120,USER_120,HKD,9.03435931,4406
120,USER_120,HKD,9.163326869,2337
121,USER_121,NZD,45.24691888,4897
121,USER_121,NZD,44.79109205,5959
121,USER_121,NZD,45.27407935,3814
121,USER_121,AED,19.59912198,9204
121,USER_121,AED,19.38373718,5964
121,USER_121,AED,19.48666442,4452
122,USER_122,USD,71.76572189,2885
122,USER_122,JPY,0.672622373,4935
122,USER_122,JPY,0.681871692,8440
122,USER_122,JPY,0.680463534,3489
122,USER_122,NOK,7.782374473,9233
122,USER_122,NOK,7.785049856,5239
122,USER_122,NOK,7.895418529,1843
123,USER_123,SGD,51.63440912,8416
123,USER_123,SGD,51.89647069,4136
123,USER_123,MXN,3.583437618,6611
124,USER_124,CZK,3.025348728,8534
124,USER_124,CZK,3.021836168,4719
124,USER_124,CZK,3.048576757,8979
125,USER_125,NOK,7.84764418,1381
125,USER_125,NOK,7.796040119,4878
125,USER_125,NOK,7.878097987,5082
125,USER_125,MXN,3.558491564,9404
125,USER_125,MXN,3.577399469,7273
125,USER_125,MXN,3.564115789,1366
126,USER_126,EUR,78.09999053,9703
126,USER_126,EUR,77.78494979,3792
126,USER_126,SGD,51.30865711,9047
126,USER_126,SGD,51.46254495,8142
126,USER_126,SGD,51.02700859,7016
127,USER_127,GBP,86.9824084,8862
128,USER_128,GBP,85.6230659,7604
128,USER_128,GBP,85.91742489,8093
128,USER_128,GBP,86.32201208,1704
128,USER_128,CAD,53.39522398,6664
129,USER_129,THB,2.310600784,9369
129,USER_129,THB,2.357068865,4063
129,USER_129,THB,2.330174744,1388
130,USER_130,USD,71.50395175,1620
130,USER_130,USD,71.64200544,4389
130,USER_130,USD,70.87547168,9896
130,USER_130,EUR,78.57861796,3429
130,USER_130,EUR,78.69979422,5525
130,USER_130,EUR,78.06522549,8277
131,USER_131,EUR,78.19794777,1210
131,USER_131,EUR,78.60885693,8761
132,USER_132,CAD,53.3730172,2067
132,USER_132,CAD,54.07335128,4758
132,USER_132,CAD,53.07676252,8271
132,USER_132,GBP,85.65652463,1638
132,USER_132,GBP,86.85911246,9543
132,USER_132,GBP,86.36094476,3497
133,USER_133,JPY,0.681751208,6344
133,USER_133,THB,2.357510971,4602
133,USER_133,MXN,3.591862415,5505
133,USER_133,MXN,3.582101671,7961
133,USER_133,MXN,3.585750567,4982
134,USER_134,SGD,51.59423062,1768
134,USER_134,SGD,51.19448207,2664
134,USER_134,SGD,51.33772678,5905
134,USER_134,AUD,48.21352812,2123
134,USER_134,AUD,48.01660233,4109
134,USER_134,JPY,0.676273542,3736
135,USER_135,NZD,45.20562841,7902
135,USER_135,USD,70.81055509,9827
135,USER_135,USD,71.54135945,5686
135,USER_135,USD,70.96680284,1779
135,USER_135,THB,2.327076053,9089
136,USER_136,CAD,53.47731798,7946
136,USER_136,HKD,9.053232364,2016
136,USER_136,SGD,51.2454644,6934
136,USER_136,SGD,51.69352611,8467
137,USER_137,NOK,7.773425842,4166
137,USER_137,NOK,7.826594429,8737
137,USER_137,AUD,48.1362169,8526
137,USER_137,AUD,48.18878091,9417
137,USER_137,AUD,48.27951989,7739
138,USER_138,SGD,51.19794186,9189
138,USER_138,CAD,53.44701661,4214
138,USER_138,CAD,53.63988604,9421
138,USER_138,CAD,53.24798922,3216
138,USER_138,JPY,0.679642458,9551
138,USER_138,JPY,0.671669131,9006
138,USER_138,JPY,0.681710963,4746
139,USER_139,EUR,78.42038442,8004
139,USER_139,EUR,78.73874474,6256
139,USER_139,EUR,77.72171156,3979
140,USER_140,AUD,48.09421494,4001
141,USER_141,JPY,0.675428663,2604
141,USER_141,JPY,0.669896917,9414
141,USER_141,JPY,0.669307177,6362
141,USER_141,THB,2.317005479,4640
142,USER_142,NZD,44.94679099,2869
142,USER_142,NZD,44.96275246,8795
142,USER_142,SGD,51.25231045,7715
142,USER_142,NOK,7.868603426,5417
143,USER_143,CZK,3.061377665,5043
143,USER_143,CZK,3.060223492,9503
143,USER_143,CZK,3.013017545,7081
143,USER_143,NOK,7.858014762,7307
143,USER_143,NOK,7.822282653,2675
143,USER_143,NOK,7.791637013,9061
144,USER_144,CZK,3.050280092,7890
144,USER_144,JPY,0.671689813,5414
144,USER_144,GBP,85.53000467,9309
145,USER_145,CAD,53.88664456,3473
145,USER_145,NZD,45.29316077,3073
146,USER_146,CZK,3.052198003,7969
146,USER_146,CZK,3.012872353,8297
146,USER_146,CZK,3.060753462,8300
146,USER_146,EUR,78.91417677,1643
147,USER_147,AUD,48.06229164,4073
147,USER_147,AUD,48.30922007,1567
147,USER_147,AUD,48.0411997,7899
148,USER_148,THB,2.350355998,7555
148,USER_148,SGD,51.47078901,9248
148,USER_148,SGD,51.56903727,4925
149,USER_149,CAD,53.90657706,5968
149,USER_149,CAD,53.75554642,9005
149,USER_149,HKD,9.017898833,4143
149,USER_149,HKD,9.117655323,4173
149,USER_149,USD,71.01261468,8912
149,USER_149,USD,72.1126461,5018
149,USER_149,USD,71.73023367,7312
150,USER_150,NOK,7.842372559,4383
150,USER_150,EUR,77.73182698,8722
150,USER_150,EUR,78.81321597,9350
150,USER_150,EUR,77.79987168,7443
151,USER_151,NOK,7.808166121,6059
152,USER_152,HKD,9.131657064,5073
152,USER_152,HKD,9.081338187,8033
152,USER_152,HKD,9.095009945,5527
153,USER_153,CZK,3.00914386,3035
153,USER_153,CZK,3.018459558,7075
153,USER_153,CZK,3.064580227,9965
153,USER_153,GBP,87.04136483,3775
153,USER_153,GBP,85.5464213,6590
153,USER_153,GBP,87.12523586,4073
153,USER_153,NZD,44.95121567,8008
154,USER_154,MXN,3.564192345,1184
154,USER_154,MXN,3.589333737,1763
154,USER_154,CZK,3.038480661,5946
154,USER_154,CZK,3.041000308,3443
155,USER_155,JPY,0.678962993,4267
155,USER_155,JPY,0.669716566,1205
155,USER_155,GBP,86.07098839,7239
155,USER_155,GBP,86.68937267,4132
155,USER_155,GBP,87.15118935,6743
155,USER_155,SGD,51.78126485,3262
155,USER_155,SGD,51.16585165,3209
156,USER_156,NOK,7.881809063,6119
156,USER_156,NOK,7.793216101,4181
156,USER_156,NOK,7.780730386,5648
156,USER_156,AED,19.40535639,6703
157,USER_157,JPY,0.681065682,9447
157,USER_157,JPY,0.675568253,4616
157,USER_157,JPY,0.677804711,5051
157,USER_157,CZK,3.060926582,1674
158,USER_158,EUR,78.17662159,8557
159,USER_159,CZK,3.006486041,9045
160,USER_160,MXN,3.58518837,1194
160,USER_160,MXN,3.583227355,9024
160,USER_160,MXN,3.582352572,2504
160,USER_160,CAD,53.5279045,9791
160,USER_160,CAD,53.16838658,2643
160,USER_160,CAD,53.0693024,7767
160,USER_160,NZD,45.16164634,7586
160,USER_160,NZD,45.42032524,1431
160,USER_160,NZD,45.00768328,6029
161,USER_161,MXN,3.599567988,1375
161,USER_161,MXN,3.587368306,6904
161,USER_161,JPY,0.680245508,4762
161,USER_161,JPY,0.679242748,5574
161,USER_161,JPY,0.668619446,5150
162,USER_162,GBP,86.92229715,7560
162,USER_162,GBP,85.90320446,3822
162,USER_162,GBP,86.6753451,6514
162,USER_162,THB,2.313976762,8391
162,USER_162,AUD,48.46497565,6126
163,USER_163,USD,70.93517605,3421
163,USER_163,USD,71.87080322,3440
163,USER_163,USD,71.39021004,9697
163,USER_163,THB,2.357527784,8237
163,USER_163,THB,2.340989329,9603
164,USER_164,THB,2.32573297,3642
164,USER_164,CAD,53.07864921,8775
164,USER_164,CAD,53.2445354,5596
164,USER_164,CAD,53.29283064,2406
164,USER_164,SGD,51.55247007,5251
164,USER_164,SGD,51.252443,4989
165,USER_165,AED,19.59689949,8559
165,USER_165,AED,19.38691037,1357
166,USER_166,AUD,48.20127091,9758
166,USER_166,CAD,53.08279721,2372
166,USER_166,CZK,3.050800238,1029
166,USER_166,CZK,3.045031294,6138
166,USER_166,CZK,3.029205979,5873
167,USER_167,HKD,9.133685241,7127
168,USER_168,GBP,86.76514575,2229
168,USER_168,GBP,85.71312596,1996
168,USER_168,AUD,48.55895261,7500
168,USER_168,AUD,47.92111147,5679
168,USER_168,AUD,47.90647673,4541
168,USER_168,EUR,78.94581282,5672
169,USER_169,USD,71.26798283,4885
169,USER_169,AED,19.36081393,4353
169,USER_169,AED,19.54554498,9028
169,USER_169,CZK,3.050240997,4785
169,USER_169,CZK,3.049178379,1222
170,USER_170,AED,19.46534927,1289
170,USER_170,AUD,48.08419477,2230
170,USER_170,AUD,48.36414788,1478
170,USER_170,SGD,50.93309538,5411
170,USER_170,SGD,51.59384972,6429
170,USER_170,SGD,50.99295382,2026
171,USER_171,JPY,0.680143435,9343
171,USER_171,JPY,0.677308083,9906
172,USER_172,JPY,0.668403159,7236
173,USER_173,SGD,51.35186684,7950
173,USER_173,SGD,51.72425023,2261
173,USER_173,HKD,9.063247867,7301
